project,bug,test_id,coverage,mutation score,time
Closure,63,8,72%,80%,131.8516178
Closure,63,9,72%,80%,129.5338809
Closure,63,10,72%,79%,128.63887
Closure,63,11,72%,79%,130.2874918
Closure,63,12,72%,81%,128.648665
Closure,63,13,72%,80%,130.052696
Closure,63,14,72%,79%,129.3952808
Closure,63,15,72%,80%,129.726542
Closure,63,16,72%,83%,127.821172
Closure,63,17,72%,81%,128.1784489
Closure,63,18,72%,82%,132.6738369
Closure,63,19,72%,82%,129.6766839
Closure,63,20,72%,81%,131.7091279
Closure,63,21,72%,82%,129.8077099
Closure,63,22,72%,79%,130.233645
Closure,63,23,72%,80%,129.6970961
Closure,63,24,72%,78%,128.251694
Closure,63,25,72%,80%,129.5006421
Closure,63,26,72%,83%,128.3921111
Closure,63,27,72%,82%,130.6411312
Closure,63,28,72%,81%,128.5401039
Closure,63,29,72%,81%,129.3249381
Closure,63,30,72%,81%,130.332068
Closure,70,1,20%,7%,132.0740499
Closure,70,2,24%,8%,135.6094909
Closure,70,3,19%,9%,131.2489231
Closure,70,4,19%,7%,131.81444
Closure,70,5,11%,4%,127.27215
Closure,70,6,19%,7%,134.0558889
Closure,70,7,22%,10%,136.469111
Closure,70,8,20%,9%,131.4688501
Closure,70,9,10%,4%,139.2851961
Closure,70,10,21%,6%,130.96176
Closure,70,11,19%,5%,130.281641
Closure,70,12,34%,10%,134.838161
Closure,70,13,20%,10%,131.407958
Closure,70,14,22%,6%,136.3655341
Closure,70,15,22%,10%,131.971734
Closure,70,16,19%,5%,130.3790359
Closure,70,17,23%,10%,133.1809452
Closure,70,18,18%,8%,130.592984
Closure,70,19,13%,4%,131.2646461
Closure,70,20,20%,11%,131.475837
Closure,70,21,20%,8%,132.4416211
Closure,70,22,11%,4%,127.862329
Closure,70,23,26%,7%,133.5973639
Closure,70,24,23%,7%,134.274951
Closure,70,25,17%,4%,131.175416
Closure,70,26,21%,6%,136.8544891
Closure,70,27,19%,8%,129.7384231
Closure,70,28,20%,9%,132.2999191
Closure,70,29,18%,3%,130.5047081
Closure,70,30,24%,9%,137.847609
Closure,86,1,54%,23%,178.9695609
Closure,86,2,52%,23%,156.6726608
Closure,86,3,53%,21%,162.7840111
Closure,86,4,55%,23%,156.2971869
Closure,86,5,56%,23%,160.703233
Closure,86,6,54%,22%,157.6048701
Closure,86,7,54%,22%,154.286983
Closure,86,8,53%,23%,151.7635529
Closure,86,9,52%,20%,149.860198
Closure,86,10,54%,23%,155.3324192
Closure,86,11,53%,22%,156.4174709
Closure,86,12,53%,20%,160.0433481
Closure,86,13,54%,22%,153.5477159
Closure,86,14,56%,24%,157.5080771
Closure,86,15,53%,22%,154.4563732
Closure,86,16,55%,21%,164.5158398
Closure,86,17,52%,23%,157.3502431
Closure,86,18,51%,22%,151.0249839
Closure,86,19,51%,19%,154.402957
Closure,86,20,52%,24%,149.3996561
Closure,86,21,56%,22%,159.1759529
Closure,86,22,54%,22%,168.4720972
Closure,86,23,51%,19%,150.2675941
Closure,86,24,54%,22%,158.855598
Closure,86,25,53%,21%,153.352488
Closure,86,26,53%,23%,192.8587849
Closure,86,27,50%,20%,158.3451521
Closure,86,28,51%,21%,152.3427579
Closure,86,29,53%,22%,158.7154601
Closure,86,30,53%,20%,153.4458039
Closure,92,1,19%,3%,123.4482379
Closure,92,2,21%,2%,124.135767
Closure,92,3,17%,1%,127.611274
Closure,92,4,15%,1%,123.762738
Closure,92,5,18%,2%,124.448055
Closure,92,6,18%,2%,128.8652871
Closure,92,7,16%,2%,124.7683132
Closure,92,8,18%,2%,124.6830142
Closure,92,9,16%,2%,125.0541918
Closure,92,10,18%,3%,125.1233201
Closure,92,11,17%,2%,124.546936
Closure,92,12,16%,2%,123.905443
Closure,92,13,17%,2%,125.7881391
Closure,92,14,17%,2%,123.6960349
Closure,92,15,17%,2%,123.9123259
Closure,92,16,17%,1%,124.3940501
Closure,92,17,18%,2%,124.0789609
Closure,92,18,16%,2%,123.6700351
Closure,92,19,16%,2%,124.407115
Closure,92,20,17%,2%,124.207469
Closure,92,21,17%,2%,124.0992799
Closure,92,22,17%,2%,123.4772201
Closure,92,23,17%,2%,124.5718639
Closure,92,24,18%,3%,124.1907251
Closure,92,25,17%,2%,123.0283871
Closure,92,26,18%,2%,124.8299272
Closure,92,27,17%,2%,124.516283
Closure,92,28,18%,2%,124.451215
Closure,92,29,18%,2%,125.009033
Closure,92,30,18%,3%,126.079772
Closure,93,1,17%,2%,123.8567369
Closure,93,2,18%,2%,125.46912
Closure,93,3,18%,2%,127.1024399
Closure,93,4,18%,2%,124.961293
Closure,93,5,18%,2%,125.0973551
Closure,93,6,18%,2%,124.949254
Closure,93,7,19%,3%,123.93694
Closure,93,8,17%,2%,124.3215911
Closure,93,9,19%,2%,123.1971641
Closure,93,10,17%,2%,124.557188
Closure,93,11,17%,2%,124.0611629
Closure,93,12,17%,2%,124.23002
Closure,93,13,18%,2%,125.4647539
Closure,93,14,17%,2%,124.9270909
Closure,93,15,18%,2%,126.2910821
Closure,93,16,17%,2%,123.5539742
Closure,93,17,20%,3%,123.4544642
Closure,93,18,17%,2%,124.5805099
Closure,93,19,17%,2%,124.445534
Closure,93,20,18%,3%,129.158283
Closure,93,21,18%,2%,124.707216
Closure,93,22,18%,2%,125.4030371
Closure,93,23,17%,2%,122.947087
Closure,93,24,17%,2%,123.099179
Closure,93,25,17%,2%,123.033349
Closure,93,26,18%,2%,126.2272639
Closure,93,27,18%,3%,123.9443159
Closure,93,28,17%,2%,124.298466
Closure,93,29,19%,2%,130.0384841
Closure,93,30,15%,2%,124.0808611
Lang,21,1,97%,41%,209.6460712
Lang,21,2,97%,42%,253.2986341
Lang,21,3,97%,44%,199.0738208
Lang,21,4,97%,40%,236.649117
Lang,21,5,97%,42%,234.7201951
Lang,21,6,97%,42%,230.3387251
Lang,21,7,97%,43%,224.3270571
Lang,21,8,97%,44%,216.779459
Lang,21,9,97%,43%,219.1119559
Lang,21,10,97%,37%,213.858248
Lang,21,11,97%,40%,217.19941
Lang,21,12,97%,39%,205.8106818
Lang,21,13,97%,37%,208.7957761
Lang,21,14,97%,41%,215.501591
Lang,21,15,97%,38%,202.494734
Lang,21,16,96%,42%,218.2605362
Lang,21,17,97%,42%,223.357137
Lang,21,18,97%,39%,204.940928
Lang,21,19,97%,47%,248.8952689
Lang,21,20,97%,38%,258.7385221
Lang,21,21,97%,41%,236.1905179
Lang,21,22,97%,40%,218.782537
Lang,21,23,97%,43%,212.637013
Lang,21,24,97%,42%,223.8512571
Lang,21,25,96%,41%,227.3684258
Lang,21,26,96%,42%,222.9645879
Lang,21,27,97%,40%,205.2892461
Lang,21,28,97%,37%,225.1597559
Lang,21,29,97%,41%,258.0886388
Lang,21,30,97%,43%,245.0480139
Lang,50,1,83%,21%,274.6851759
Lang,50,2,84%,18%,245.387676
Lang,50,3,84%,23%,276.8232279
Lang,50,4,84%,25%,261.6100321
Lang,50,5,84%,19%,235.9677181
Lang,50,6,86%,15%,240.722645
Lang,50,7,85%,24%,285.2277038
Lang,50,8,83%,24%,242.8236699
Lang,50,9,83%,20%,242.8568501
Lang,50,10,84%,19%,260.2455389
Lang,50,11,84%,13%,211.2526948
Lang,50,12,84%,22%,280.9404221
Lang,50,13,83%,21%,234.320528
Lang,50,14,83%,20%,259.0739522
Lang,50,15,84%,25%,243.79702
Lang,50,16,85%,21%,263.420855
Lang,50,17,85%,25%,273.9097581
Lang,50,18,84%,23%,227.6119211
Lang,50,19,84%,26%,236.634768
Lang,50,20,83%,17%,253.579783
Lang,50,21,84%,22%,252.94523
Lang,50,22,83%,21%,265.414665
Lang,50,23,84%,21%,272.262897
Lang,50,24,85%,17%,224.7115371
Lang,50,25,85%,18%,252.195467
Lang,50,26,84%,26%,244.937851
Lang,50,27,84%,18%,283.796967
Lang,50,28,83%,20%,257.347192
Lang,50,29,84%,24%,264.885272
Lang,50,30,84%,21%,323.386523
Lang,59,1,100%,38%,179.348206
Lang,59,2,,,12.66569805
Lang,59,3,100%,38%,131.9841671
Lang,59,4,100%,38%,175.3220701
Lang,59,5,100%,35%,179.7816029
Lang,59,6,100%,39%,171.26858
Lang,59,7,99%,37%,178.894644
Lang,59,8,100%,37%,181.778178
Lang,59,9,100%,37%,170.160641
Lang,59,10,100%,36%,179.5723851
Lang,59,11,100%,40%,173.975539
Lang,59,12,100%,38%,196.074692
Lang,59,13,100%,37%,176.1005239
Lang,59,14,100%,40%,187.1068509
Lang,59,15,100%,39%,171.0196609
Lang,59,16,100%,37%,174.021081
Lang,59,17,100%,39%,186.99825
Lang,59,18,100%,40%,177.860559
Lang,59,19,100%,39%,194.70736
Lang,59,20,99%,39%,177.671711
Lang,59,21,100%,38%,179.6271491
Lang,59,22,100%,38%,168.9454
Lang,59,23,100%,37%,195.6016381
Lang,59,24,100%,40%,175.0179279
Lang,59,25,100%,38%,189.8493431
Lang,59,26,100%,38%,206.5094342
Lang,59,27,100%,38%,170.4076731
Lang,59,28,100%,38%,177.0812731
Lang,59,29,100%,38%,178.3867431
Lang,59,30,100%,38%,195.179107
Lang,6,1,100%,74%,21.03152609
Lang,6,2,100%,76%,22.03680205
Lang,6,3,100%,68%,19.67315412
Lang,6,4,100%,73%,19.40865803
Lang,6,5,100%,60%,19.64620399
Lang,6,6,100%,69%,20.50331402
Lang,6,7,100%,74%,19.16217303
Lang,6,8,100%,59%,20.8879559
Lang,6,9,100%,74%,19.81093597
Lang,6,10,100%,79%,21.38771391
Lang,6,11,100%,78%,23.01446509
Lang,6,12,100%,75%,20.082304
Lang,6,13,100%,74%,19.80694914
Lang,6,14,100%,70%,20.54533505
Lang,6,15,100%,73%,21.56082392
Lang,6,16,100%,74%,19.96564102
Lang,6,17,100%,13%,24.84428906
Lang,6,18,100%,64%,19.59563684
Lang,6,19,100%,78%,22.61562085
Lang,6,20,100%,74%,19.65885997
Lang,6,21,100%,70%,21.21002388
Lang,6,22,100%,67%,21.24230909
Lang,6,23,100%,78%,21.56448603
Lang,6,24,100%,76%,20.71469092
Lang,6,25,100%,71%,21.46686602
Lang,6,26,100%,77%,20.51412797
Lang,6,27,100%,78%,24.44649291
Lang,6,28,100%,69%,20.04343486
Lang,6,29,100%,78%,21.43249798
Lang,6,30,100%,79%,20.11866713
Lang,61,1,100%,40%,187.339349
Lang,61,2,100%,37%,177.254822
Lang,61,3,100%,37%,172.802036
Lang,61,4,100%,41%,170.6227221
Lang,61,5,100%,38%,180.893008
Lang,61,6,100%,38%,174.9576669
Lang,61,7,100%,38%,173.9104321
Lang,61,8,100%,40%,174.7881179
Lang,61,9,100%,37%,180.4594059
Lang,61,10,100%,39%,181.7683651
Lang,61,11,99%,37%,182.5222359
Lang,61,12,100%,37%,195.0827298
Lang,61,13,100%,38%,172.4743009
Lang,61,14,100%,37%,195.527436
Lang,61,15,100%,38%,134.0397
Lang,61,16,100%,38%,176.8825049
Lang,61,17,100%,39%,182.9183371
Lang,61,18,100%,37%,174.9897289
Lang,61,19,100%,38%,181.739718
Lang,61,20,100%,38%,184.598295
Lang,61,21,100%,38%,180.511842
Lang,61,22,100%,37%,168.315922
Lang,61,23,100%,38%,175.130486
Lang,61,24,100%,38%,176.2537229
Lang,61,25,100%,37%,189.4015262
Lang,61,26,100%,38%,182.3511579
Lang,61,27,100%,38%,165.721123
Lang,61,28,100%,39%,181.7348139
Lang,61,29,100%,39%,179.8730731
Lang,61,30,100%,39%,178.334321
Lang,63,1,92%,11%,121.3209598
Lang,63,2,92%,12%,121.42785
Lang,63,3,92%,11%,120.8190141
Lang,63,4,92%,12%,119.4733541
Lang,63,5,92%,12%,122.7410929
Lang,63,6,92%,17%,120.3807321
Lang,63,7,92%,12%,120.944375
Lang,63,8,92%,11%,121.787488
Lang,63,9,92%,11%,121.692585
Lang,63,10,92%,11%,119.4651558
Lang,63,11,92%,11%,119.9351389
Lang,63,12,92%,11%,121.0000031
Lang,63,13,92%,11%,120.2755849
Lang,63,14,93%,11%,119.939142
Lang,63,15,92%,16%,120.4473999
Lang,63,16,92%,12%,120.1957002
Lang,63,17,,,12.78070188
Lang,63,18,92%,13%,121.3927369
Lang,63,19,92%,15%,120.6030879
Lang,63,20,92%,11%,121.3886349
Lang,63,21,92%,14%,121.5226579
Lang,63,22,92%,13%,121.8119168
Lang,63,23,92%,11%,120.5450871
Lang,63,24,92%,14%,122.3469779
Lang,63,25,92%,11%,120.7073381
Lang,63,26,92%,16%,120.3492491
Lang,63,27,92%,11%,120.335608
Lang,63,28,93%,10%,120.1792819
Lang,63,29,92%,13%,122.6798031
Lang,63,30,92%,13%,121.406652
Math,104,1,100%,34%,26.25743294
Math,104,2,100%,27%,19.11768293
Math,104,3,100%,29%,26.25250506
Math,104,4,100%,15%,50.13781905
Math,104,5,100%,39%,27.42237091
Math,104,6,100%,17%,41.86602807
Math,104,7,100%,28%,23.94070411
Math,104,8,100%,27%,28.94417191
Math,104,9,100%,18%,41.27111602
Math,104,10,100%,30%,51.06859398
Math,104,11,100%,40%,27.85681701
Math,104,12,100%,23%,20.47067809
Math,104,13,100%,20%,23.97535086
Math,104,14,100%,31%,27.89783692
Math,104,15,100%,15%,21.15825105
Math,104,16,100%,35%,28.333529
Math,104,17,100%,38%,25.33179998
Math,104,18,100%,34%,27.76099396
Math,104,19,100%,17%,43.26206708
Math,104,20,100%,18%,45.90531611
Math,104,21,100%,17%,42.692662
Math,104,22,100%,26%,23.48342991
Math,104,23,100%,32%,52.17711711
Math,104,24,100%,16%,23.96954393
Math,104,25,100%,36%,32.43343496
Math,104,26,100%,33%,24.71504402
Math,104,27,100%,19%,45.89345217
Math,104,28,100%,34%,40.51265621
Math,104,29,100%,38%,29.83242416
Math,104,30,100%,25%,21.92571998
Math,20,1,73%,3%,139.7748551
Math,20,2,55%,0%,144.7117641
Math,20,3,74%,0%,144.13239
Math,20,4,74%,7%,138.57763
Math,20,5,71%,0%,143.666116
Math,20,6,74%,6%,143.771158
Math,20,7,71%,3%,142.6328769
Math,20,8,70%,0%,148.726311
Math,20,9,70%,6%,143.2060039
Math,20,10,77%,5%,145.3648779
Math,20,11,73%,4%,137.673321
Math,20,12,82%,6%,143.6612279
Math,20,13,73%,6%,145.678472
Math,20,14,75%,7%,147.8928852
Math,20,15,70%,6%,142.6255651
Math,20,16,71%,2%,137.3234761
Math,20,17,77%,8%,139.8803971
Math,20,18,75%,3%,141.014029
Math,20,19,73%,0%,142.5851779
Math,20,20,74%,2%,141.867296
Math,20,21,81%,12%,150.0499172
Math,20,22,70%,4%,146.2673991
Math,20,23,73%,6%,140.0205469
Math,20,24,82%,7%,141.5539861
Math,20,25,75%,4%,149.6832969
Math,20,26,74%,3%,145.3761349
Math,20,27,73%,7%,137.9833081
Math,20,28,74%,6%,148.4828141
Math,20,29,83%,4%,150.3748732
Math,20,30,73%,4%,143.276732
Math,22,1,100%,33%,36.58956718
Math,22,2,100%,26%,35.04474902
Math,22,3,100%,26%,37.38750982
Math,22,4,100%,18%,39.14709306
Math,22,5,100%,29%,37.32338095
Math,22,6,100%,33%,36.78012896
Math,22,7,100%,29%,34.95958209
Math,22,8,100%,27%,43.24961019
Math,22,9,100%,31%,34.78591919
Math,22,10,100%,29%,36.03014207
Math,22,11,100%,37%,34.24779105
Math,22,12,100%,20%,35.5328021
Math,22,13,100%,8%,34.46617484
Math,22,14,100%,41%,35.49774599
Math,22,15,100%,27%,35.19420004
Math,22,16,100%,31%,36.0039978
Math,22,17,100%,6%,36.63267398
Math,22,18,100%,6%,36.59028292
Math,22,19,100%,11%,35.78154683
Math,22,20,100%,24%,38.20569682
Math,22,21,100%,9%,38.06913805
Math,22,22,100%,28%,35.7073431
Math,22,23,100%,21%,34.89500284
Math,22,24,100%,46%,34.54865789
Math,22,25,100%,18%,35.50048399
Math,22,26,100%,15%,36.11440015
Math,22,27,100%,32%,36.17515302
Math,22,28,100%,22%,36.85140085
Math,22,29,100%,39%,34.34535909
Math,22,30,100%,25%,36.57066798
Math,25,1,97%,22%,122.593359
Math,25,2,97%,23%,123.3859749
Math,25,3,97%,22%,124.5378101
Math,25,4,94%,23%,123.2073379
Math,25,5,97%,22%,124.343298
Math,25,6,97%,19%,125.1591458
Math,25,7,97%,22%,124.1489499
Math,25,8,97%,19%,124.0673349
Math,25,9,97%,21%,124.05459
Math,25,10,97%,21%,178.4402759
Math,25,11,97%,20%,123.1081791
Math,25,12,97%,23%,157.5461991
Math,25,13,97%,21%,125.0351832
Math,25,14,97%,19%,124.539547
Math,25,15,97%,24%,124.485646
Math,25,16,94%,21%,125.5392399
Math,25,17,97%,24%,123.836344
Math,25,18,97%,22%,125.0477479
Math,25,19,68%,2%,122.4425571
Math,25,20,97%,22%,124.1071861
Math,25,21,94%,23%,123.7993891
Math,25,22,68%,2%,123.0474892
Math,25,23,97%,22%,123.630934
Math,25,24,97%,23%,123.809675
Math,25,25,97%,20%,122.961643
Math,25,26,68%,1%,122.9854641
Math,25,27,97%,23%,124.6295311
Math,25,28,94%,23%,124.1940989
Math,25,29,97%,20%,124.8093822
Math,25,30,97%,24%,123.710068
Math,28,1,100%,53%,67.784899
Math,28,2,98%,40%,122.8967352
Math,28,3,100%,26%,100.8897009
Math,28,4,100%,25%,52.78683901
Math,28,5,100%,44%,66.59019399
Math,28,6,100%,46%,60.95952392
Math,28,7,96%,57%,126.3549881
Math,28,8,72%,37%,122.5074131
Math,28,9,100%,48%,62.01675296
Math,28,10,91%,32%,123.4088342
Math,28,11,100%,50%,66.23636293
Math,28,12,98%,44%,126.638279
Math,28,13,100%,39%,122.8434069
Math,28,14,72%,35%,125.0976832
Math,28,15,100%,50%,95.50022507
Math,28,16,100%,54%,49.43028116
Math,28,17,100%,35%,95.82499194
Math,28,18,100%,45%,65.95650792
Math,28,19,96%,46%,121.024003
Math,28,20,100%,47%,106.46614
Math,28,21,100%,44%,79.71578908
Math,28,22,100%,46%,51.33648419
Math,28,23,96%,42%,123.9212582
Math,28,24,98%,52%,123.3622329
Math,28,25,100%,38%,56.91530299
Math,28,26,100%,50%,55.49961019
Math,28,27,100%,48%,118.7615941
Math,28,28,100%,56%,68.91003704
Math,28,29,100%,58%,45.94869018
Math,28,30,,,14.1984818
Math,3,1,98%,24%,136.0307109
Math,3,2,99%,24%,132.8644071
Math,3,3,99%,22%,134.7892239
Math,3,4,99%,22%,136.488292
Math,3,5,99%,21%,133.984442
Math,3,6,,,474.739316
Math,3,7,99%,21%,137.943063
Math,3,8,99%,25%,135.09902
Math,3,9,99%,23%,133.8961039
Math,3,10,99%,22%,134.5684092
Math,3,11,99%,24%,138.965862
Math,3,12,99%,20%,133.0784109
Math,3,13,99%,22%,133.3587949
Math,3,14,99%,23%,132.4791901
Math,3,15,99%,20%,132.873847
Math,3,16,99%,22%,132.0745261
Math,3,17,99%,23%,133.8739119
Math,3,18,98%,24%,232.395695
Math,3,19,99%,22%,133.066273
Math,3,20,98%,24%,134.6440899
Math,3,21,99%,20%,136.753222
Math,3,22,99%,21%,133.879396
Math,3,23,99%,23%,134.944737
Math,3,24,99%,22%,134.3006711
Math,3,25,99%,20%,136.082037
Math,3,26,99%,23%,158.2263172
Math,3,27,99%,22%,154.092834
Math,3,28,99%,23%,139.2964141
Math,3,29,99%,20%,139.5890319
Math,3,30,99%,25%,139.76002
Math,30,1,100%,28%,22.495713
Math,30,2,100%,26%,23.14000082
Math,30,3,100%,30%,22.14087296
Math,30,4,100%,28%,20.80731511
Math,30,5,100%,26%,22.54614687
Math,30,6,100%,35%,20.91055799
Math,30,7,100%,25%,21.35429096
Math,30,8,100%,35%,21.5217371
Math,30,9,100%,27%,21.50221205
Math,30,10,100%,27%,21.63193393
Math,30,11,100%,28%,21.23973608
Math,30,12,100%,23%,21.40432405
Math,30,13,100%,56%,22.90167594
Math,30,14,100%,43%,22.236063
Math,30,15,100%,22%,21.4650209
Math,30,16,100%,28%,22.04041791
Math,30,17,100%,27%,21.30513382
Math,30,18,100%,26%,21.73079515
Math,30,19,100%,31%,22.3033421
Math,30,20,100%,43%,21.16533804
Math,30,21,100%,25%,21.75833797
Math,30,22,100%,26%,24.17370081
Math,30,23,100%,26%,22.68580198
Math,30,24,100%,28%,20.93076611
Math,30,25,100%,33%,22.36892104
Math,30,26,100%,33%,23.65867782
Math,30,27,100%,35%,24.56838584
Math,30,28,100%,28%,21.71397901
Math,30,29,100%,23%,22.02691698
Math,30,30,100%,31%,22.62856793
Math,31,1,0%,0%,118.8945441
Math,31,2,0%,0%,118.0982251
Math,31,3,0%,0%,122.5438349
Math,31,4,0%,0%,119.0767231
Math,31,5,0%,0%,118.613425
Math,31,6,0%,0%,117.977968
Math,31,7,0%,0%,119.755177
Math,31,8,0%,0%,120.6590071
Math,31,9,0%,0%,119.7773421
Math,31,10,0%,0%,122.9549508
Math,31,11,0%,0%,121.0871222
Math,31,12,0%,0%,122.9401381
Math,31,13,0%,0%,118.2887871
Math,31,14,0%,0%,118.5749471
Math,31,15,0%,0%,123.9273579
Math,31,16,0%,0%,120.375272
Math,31,17,0%,0%,118.5863991
Math,31,18,0%,0%,118.4853389
Math,31,19,0%,0%,118.0802071
Math,31,20,0%,0%,117.2027161
Math,31,21,0%,0%,118.1484342
Math,31,22,0%,0%,119.46473
Math,31,23,0%,0%,118.7733021
Math,31,24,0%,0%,118.729352
Math,31,25,0%,0%,118.2939281
Math,31,26,0%,0%,119.2355611
Math,31,27,0%,0%,120.15358
Math,31,28,0%,0%,120.0431869
Math,31,29,0%,0%,120.3930721
Math,31,30,0%,0%,122.6117721
Math,33,1,98%,28%,131.826623
Math,33,2,98%,31%,132.4437511
Math,33,3,98%,29%,133.422878
Math,33,4,98%,30%,131.6106198
Math,33,5,97%,31%,131.195565
Math,33,6,98%,30%,132.112361
Math,33,7,97%,29%,134.1379251
Math,33,8,98%,30%,131.9107201
Math,33,9,98%,33%,136.505764
Math,33,10,97%,29%,131.6974201
Math,33,11,98%,30%,130.521822
Math,33,12,98%,32%,137.206018
Math,33,13,99%,32%,136.2164519
Math,33,14,99%,32%,133.131753
Math,33,15,98%,30%,131.925626
Math,33,16,97%,33%,137.0276949
Math,33,17,98%,30%,140.5081491
Math,33,18,98%,28%,131.039428
Math,33,19,98%,28%,132.268358
Math,33,20,97%,30%,133.812922
Math,33,21,98%,29%,129.465713
Math,33,22,99%,32%,129.3184772
Math,33,23,97%,30%,132.9234071
Math,33,24,97%,34%,147.2084191
Math,33,25,98%,30%,129.48262
Math,33,26,98%,30%,130.556849
Math,33,27,98%,29%,130.780478
Math,33,28,97%,34%,130.4073911
Math,33,29,99%,31%,130.2792292
Math,33,30,97%,30%,133.0864332
Math,34,1,90%,31%,120.675462
Math,34,2,90%,28%,120.492768
Math,34,3,90%,29%,120.9010081
Math,34,4,90%,28%,120.8934269
Math,34,5,90%,28%,120.449635
Math,34,6,86%,36%,121.2709229
Math,34,7,86%,32%,120.2679811
Math,34,8,90%,32%,121.1439281
Math,34,9,86%,24%,119.914763
Math,34,10,90%,28%,123.5587349
Math,34,11,90%,28%,120.6054881
Math,34,12,90%,28%,120.9371879
Math,34,13,90%,34%,121.6245639
Math,34,14,90%,32%,121.317518
Math,34,15,86%,32%,120.587997
Math,34,16,90%,28%,121.4024811
Math,34,17,90%,32%,121.3542502
Math,34,18,90%,32%,121.4266388
Math,34,19,90%,32%,120.0594051
Math,34,20,90%,36%,120.6420529
Math,34,21,90%,36%,119.8978581
Math,34,22,90%,36%,121.2231328
Math,34,23,90%,28%,120.2406669
Math,34,24,90%,32%,120.8704591
Math,34,25,90%,28%,121.402725
Math,34,26,90%,28%,120.529593
Math,34,27,90%,29%,120.1592
Math,34,28,90%,24%,120.842237
Math,34,29,90%,31%,123.686785
Math,34,30,90%,36%,120.6156511
Math,4,1,100%,29%,47.38798499
Math,4,2,100%,41%,60.88033819
Math,4,3,100%,40%,47.24057508
Math,4,4,100%,44%,52.83776093
Math,4,5,100%,46%,47.12874293
Math,4,6,100%,39%,50.0150218
Math,4,7,100%,32%,45.36386895
Math,4,8,100%,41%,45.54202914
Math,4,9,100%,30%,56.59022284
Math,4,10,100%,35%,42.37775278
Math,4,11,100%,43%,41.27979493
Math,4,12,100%,39%,46.67791319
Math,4,13,100%,37%,45.6912632
Math,4,14,100%,42%,54.02623796
Math,4,15,100%,31%,42.39562201
Math,4,16,100%,31%,59.23302293
Math,4,17,100%,46%,49.96329618
Math,4,18,100%,38%,50.93350101
Math,4,19,100%,37%,48.60669494
Math,4,20,100%,32%,47.45615697
Math,4,21,100%,28%,45.98038912
Math,4,22,100%,39%,48.83647394
Math,4,23,100%,39%,43.63165402
Math,4,24,100%,32%,46.00496197
Math,4,25,100%,37%,47.24794221
Math,4,26,100%,44%,44.10619092
Math,4,27,100%,37%,54.25753593
Math,4,28,100%,42%,50.424932
Math,4,29,100%,47%,39.94734502
Math,4,30,100%,26%,32.10943818
Math,41,1,90%,44%,122.05371
Math,41,2,90%,40%,123.8964262
Math,41,3,90%,43%,123.9808621
Math,41,4,90%,49%,123.2605839
Math,41,5,90%,43%,123.005548
Math,41,6,90%,48%,123.7739699
Math,41,7,90%,41%,124.0699701
Math,41,8,90%,46%,122.448916
Math,41,9,90%,43%,124.451231
Math,41,10,90%,47%,122.9338131
Math,41,11,90%,51%,124.1629131
Math,41,12,90%,46%,122.7047958
Math,41,13,90%,41%,122.5568609
Math,41,14,90%,46%,123.9122689
Math,41,15,90%,43%,124.985671
Math,41,16,90%,45%,123.591892
Math,41,17,90%,41%,124.2147191
Math,41,18,90%,40%,122.6399238
Math,41,19,90%,43%,122.6805561
Math,41,20,90%,41%,123.2093241
Math,41,21,90%,42%,122.7116721
Math,41,22,90%,43%,123.2188542
Math,41,23,90%,44%,124.106009
Math,41,24,90%,49%,123.259711
Math,41,25,90%,46%,125.3210402
Math,41,26,90%,44%,123.4357781
Math,41,27,90%,42%,122.3286262
Math,41,28,90%,45%,123.6430719
Math,41,29,90%,44%,123.3462431
Math,41,30,90%,41%,123.7958412
Math,49,1,100%,60%,67.54620385
Math,49,2,100%,57%,65.253371
Math,49,3,100%,60%,73.28522515
Math,49,4,100%,55%,76.70774794
Math,49,5,100%,60%,79.46815085
Math,49,6,99%,59%,139.66045
Math,49,7,100%,60%,82.53919482
Math,49,8,100%,58%,67.65920496
Math,49,9,100%,59%,61.75839901
Math,49,10,99%,58%,136.946152
Math,49,11,100%,52%,77.53317499
Math,49,12,100%,61%,67.4798851
Math,49,13,100%,60%,62.25290895
Math,49,14,100%,60%,80.51144409
Math,49,15,100%,59%,71.69118404
Math,49,16,100%,60%,70.19006705
Math,49,17,100%,57%,87.28167391
Math,49,18,100%,59%,72.13558197
Math,49,19,100%,58%,71.08442807
Math,49,20,100%,58%,55.61852598
Math,49,21,100%,58%,108.017808
Math,49,22,98%,59%,136.947001
Math,49,23,100%,63%,78.57751083
Math,49,24,100%,57%,71.01249003
Math,49,25,100%,59%,64.4623239
Math,49,26,100%,54%,68.60649014
Math,49,27,100%,62%,68.52822185
Math,49,28,100%,59%,76.44522285
Math,49,29,100%,59%,69.95134497
Math,49,30,100%,62%,75.86586595
Math,56,1,100%,47%,37.82642412
Math,56,2,100%,50%,49.53402805
Math,56,3,100%,51%,43.35028815
Math,56,4,100%,50%,41.03906798
Math,56,5,100%,43%,46.30212784
Math,56,6,100%,47%,47.61732101
Math,56,7,100%,47%,39.15929008
Math,56,8,100%,48%,40.89981008
Math,56,9,100%,48%,35.92068887
Math,56,10,100%,44%,41.90664792
Math,56,11,100%,54%,38.87757206
Math,56,12,100%,42%,46.93338394
Math,56,13,100%,48%,41.09225798
Math,56,14,100%,42%,43.15385985
Math,56,15,100%,53%,40.35805392
Math,56,16,100%,50%,46.88439679
Math,56,17,100%,48%,45.55368185
