Patch,Project,Bug,Test,Seed,Test Number,Failing Tests,Time
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,18,57,0,1.69
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,19,53,0,2.059
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,20,60,0,2.046
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,21,55,0,1.703
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,22,58,0,1.697
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,23,54,0,2.002
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,24,56,0,2.059
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,25,57,0,1.691
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,26,55,0,2.033
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,27,57,0,2.059
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,28,56,0,1.693
patch-Chart-17-fix.patch,Chart,17,Evosuite_2019,29,55,0,1.703
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,0,141,0,4.11
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,1,146,1,6.074
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,2,145,1,4.04
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,3,139,0,4.014
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,4,141,0,3.962
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,5,144,0,4.514
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,6,138,1,4.402
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,7,136,2,4.415
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,8,139,0,4.383
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,9,144,0,4.437
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,10,143,0,3.824
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,11,142,0,4.684
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,12,141,0,4.479
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,13,144,0,4.443
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,14,134,0,3.834
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,15,142,0,4.642
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,16,147,2,4.381
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,17,140,1,4.541
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,18,142,1,5.286
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,19,139,0,4.841
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,20,146,0,3.874
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,21,137,0,4.661
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,22,136,0,4.513
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,23,138,1,3.96
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,24,139,0,3.93
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,25,139,0,4.938
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,26,143,0,5.016
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,27,139,0,6.475
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,28,146,0,4.785
patch-Chart-19-fix.patch,Chart,19,Evosuite_2019,29,146,0,4.648
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,0,5,0,1.96
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,1,5,0,1.997
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,2,6,0,2.057
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,3,7,0,1.974
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,4,5,0,1.983
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,5,6,0,2.02
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,6,5,0,1.986
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,8,6,0,1.966
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,9,5,0,1.994
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,10,5,0,1.954
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,11,6,0,2.046
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,12,5,0,2.007
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,13,6,0,2.124
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,14,5,0,1.992
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,15,7,0,1.954
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,16,5,0,1.949
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,17,7,0,2
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,18,5,0,1.985
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,19,5,0,1.952
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,20,5,0,1.948
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,22,6,0,1.986
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,23,6,0,2.064
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,24,7,0,1.95
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,25,6,0,1.999
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,26,6,0,1.955
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,27,6,0,1.949
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,28,6,0,1.954
patch-Chart-20-fix.patch,Chart,20,Evosuite_2019,29,7,0,1.961
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,0,9,0,3.864
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,1,11,0,2.115
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,2,9,0,2.263
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,3,10,0,2.291
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,4,10,0,2.49
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,5,10,0,3.98
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,6,9,0,2.04
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,7,10,0,2.227
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,8,10,0,4.162
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,9,16,0,3.636
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,10,10,0,2.014
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,11,10,0,2.142
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,12,10,0,3.563
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,13,9,0,2.262
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,14,10,0,3.575
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,15,12,0,3.642
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,16,10,0,3.642
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,17,9,0,2.009
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,18,10,0,3.456
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,19,12,0,3.518
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,20,10,0,4.273
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,21,10,0,2.259
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,22,10,0,2.13
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,23,12,0,2.899
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,24,10,0,3.837
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,25,9,0,3.726
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,26,12,0,2.128
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,27,10,0,2.738
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,28,10,0,2.039
patch-Chart-25-fix.patch,Chart,25,Evosuite_2019,29,10,1,2.18
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,0,219,6,4.06
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,1,190,0,4.712
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,2,232,0,4.464
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,3,223,2,6.583
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,4,207,3,4.758
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,5,219,0,4.944
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,6,220,0,4.365
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,7,207,1,4.247
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,8,194,2,4.093
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,9,207,2,4.741
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,10,221,13,4.655
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,11,198,0,4.946
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,12,200,1,5.673
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,13,206,0,4.123
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,14,197,6,4.815
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,15,198,0,4.876
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,16,193,2,7.414
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,17,211,1,4.252
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,18,205,1,4.656
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,19,197,5,5.011
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,20,203,0,4.869
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,21,198,0,4.181
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,22,204,1,4.733
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,23,207,0,4.153
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,24,203,3,4.188
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,25,207,0,4.074
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,26,229,1,4.132
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,27,204,1,4.59
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,28,220,8,4.614
patch-Chart-4-fix.patch,Chart,4,Evosuite_2019,29,224,10,4.074
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,0,25,0,1.994
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,1,23,0,1.772
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,2,23,0,1.671
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,3,23,0,1.671
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,4,25,0,1.979
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,5,24,1,1.68
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,6,24,0,2.047
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,7,23,0,1.671
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,8,24,0,1.679
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,9,23,0,1.674
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,10,23,0,1.665
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,11,24,0,1.957
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,12,24,0,1.971
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,13,25,1,1.69
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,14,23,0,1.672
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,15,23,0,1.97
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,16,22,1,1.978
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,17,24,2,1.674
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,18,27,1,1.687
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,19,24,0,2.005
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,20,26,0,1.967
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,21,24,1,1.671
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,22,24,2,1.683
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,23,22,1,1.747
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,24,24,0,1.67
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,25,23,0,1.674
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,26,26,0,1.676
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,27,23,0,2.087
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,28,25,0,1.991
patch-Chart-7-fix.patch,Chart,7,Evosuite_2019,29,25,0,1.972
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,0,27,20,1.675
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,1,30,23,1.678
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,2,27,18,1.674
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,3,29,22,1.664
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,4,29,21,1.693
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,5,27,20,1.677
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,6,28,20,1.659
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,7,27,20,1.675
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,8,28,21,1.708
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,9,30,22,1.681
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,10,28,21,1.667
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,11,28,20,1.662
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,12,30,21,1.675
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,13,28,20,1.668
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,14,28,20,1.67
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,15,29,22,1.67
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,16,30,23,1.673
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,17,26,19,1.651
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,18,30,22,1.671
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,19,28,19,1.666
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,20,26,19,1.663
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,21,28,21,1.679
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,22,28,19,1.676
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,23,28,21,1.676
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,24,28,21,1.664
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,25,30,22,1.67
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,26,29,21,1.67
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,27,27,20,1.672
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,28,30,22,1.678
patch-Chart-8-fix.patch,Chart,8,Evosuite_2019,29,25,18,1.665
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,0,109,34,1.855
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,1,111,36,1.724
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,2,109,34,2.138
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,3,109,37,1.718
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,4,112,35,1.816
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,5,114,40,1.744
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,6,112,42,1.819
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,7,103,36,2.186
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,8,107,41,1.782
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,9,111,37,1.729
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,10,109,32,1.846
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,11,106,29,2.256
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,12,110,34,1.713
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,13,107,36,1.715
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,14,103,34,1.794
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,15,110,33,1.725
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,16,108,39,1.801
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,17,106,33,1.715
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,18,102,37,1.791
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,19,107,36,1.718
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,20,104,32,2.158
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,21,104,34,1.716
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,22,107,29,1.718
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,23,112,33,1.721
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,24,108,38,1.792
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,25,109,41,1.793
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,26,105,37,1.738
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,27,105,33,1.793
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,28,104,40,2.149
patch-Lang-21-fix.patch,Lang,21,Evosuite_2019,29,110,42,1.792
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,0,66,11,1.6
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,1,65,6,2.128
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,2,65,11,2.124
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,3,70,11,2.088
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,4,68,17,1.6
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,5,70,7,1.6
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,6,63,7,2.155
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,7,65,6,2.105
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,8,63,7,2.132
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,9,62,7,2.072
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,10,65,8,2.152
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,11,64,9,2.098
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,12,58,8,2.047
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,13,60,3,2.085
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,14,68,5,2.147
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,15,64,10,1.6
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,16,67,6,2.052
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,17,71,7,2.062
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,18,68,6,2.121
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,19,61,6,2.061
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,20,68,7,2.061
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,21,64,4,2.037
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,22,67,12,2.054
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,23,69,9,2.101
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,24,69,6,2.083
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,25,69,5,2.084
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,26,65,7,2.139
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,27,64,5,2.216
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,28,67,7,1.6
patch-Lang-50-fix.patch,Lang,50,Evosuite_2019,29,62,13,2.237
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,0,223,6,1.715
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,2,225,16,1.706
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,3,226,7,1.765
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,4,221,12,1.704
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,5,223,8,1.7
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,6,219,15,1.716
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,7,219,7,1.7
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,8,222,7,1.722
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,9,214,6,1.701
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,10,222,7,1.701
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,11,217,10,1.706
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,12,213,7,1.706
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,13,228,14,1.715
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,14,228,8,1.702
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,15,222,11,1.709
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,16,221,9,1.7
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,17,229,5,1.707
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,18,227,6,1.702
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,19,223,4,2.124
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,20,220,5,1.703
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,21,221,7,1.703
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,22,220,4,1.71
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,23,226,4,1.704
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,24,223,7,1.702
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,25,224,13,1.71
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,26,225,5,1.711
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,27,220,9,1.701
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,28,226,6,1.703
patch-Lang-59-fix.patch,Lang,59,Evosuite_2019,29,222,6,1.704
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,0,6,0,1.625
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,1,6,0,1.626
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,2,7,0,1.626
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,3,7,0,1.636
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,4,6,0,1.62
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,5,7,0,1.62
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,6,7,0,1.63
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,7,7,0,1.629
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,8,6,0,1.626
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,9,6,0,1.627
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,10,7,0,1.62
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,11,7,0,1.627
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,12,7,0,1.624
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,13,6,0,1.629
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,14,6,0,1.623
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,15,7,0,1.623
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,16,5,0,1.634
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,17,7,0,1.623
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,18,6,0,1.628
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,19,7,0,1.623
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,20,6,0,1.625
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,21,6,0,1.622
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,22,6,0,1.624
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,23,7,0,1.627
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,24,6,0,1.616
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,25,6,0,1.628
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,26,6,0,1.63
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,27,6,0,1.624
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,28,6,0,1.624
patch-Lang-6-fix.patch,Lang,6,Evosuite_2019,29,7,0,1.621
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,0,220,11,1.703
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,1,221,7,1.705
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,2,222,9,1.704
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,3,229,12,1.707
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,4,226,7,1.705
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,5,228,6,1.703
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,6,219,9,1.701
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,7,219,13,1.703
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,8,214,11,1.714
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,9,220,4,1.701
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,10,225,8,1.718
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,11,222,10,1.705
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,12,222,11,1.707
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,13,224,6,1.704
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,14,225,7,1.708
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,15,226,10,1.719
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,16,222,13,1.706
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,17,223,9,1.71
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,18,228,8,1.725
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,19,231,12,1.711
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,20,225,13,1.704
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,21,224,9,1.711
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,22,219,11,1.703
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,23,222,7,1.726
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,24,223,6,1.718
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,25,219,12,1.797
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,26,228,14,1.709
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,27,221,4,1.702
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,28,221,9,1.724
patch-Lang-61-fix.patch,Lang,61,Evosuite_2019,29,229,5,1.701
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,0,21,0,1.658
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,1,21,0,1.647
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,2,20,0,1.645
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,3,19,0,1.647
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,4,20,0,1.639
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,5,23,0,1.641
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,6,19,0,1.644
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,7,19,0,1.645
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,8,20,0,1.645
patch-Lang-63-fix.patch,Lang,63,Evosuite_2019,9,20,0,1.645
