Patch,project,bug,test,seed,total test,failing test,time,failures,,,,,,,,,
patch1-Lang-38-Jaid.patch,Lang,38,DRR_Randoop,23,1874,0,0.265,,,,,,,,,,
patch1-Lang-38-Jaid.patch,Lang,38,DRR_Randoop,24,1797,0,0.218,,,,,,,,,,
patch1-Lang-38-Jaid.patch,Lang,38,DRR_Randoop,25,1880,0,0.225,,,,,,,,,,
patch1-Lang-38-Jaid.patch,Lang,38,DRR_Randoop,26,1875,0,0.245,,,,,,,,,,
patch1-Lang-38-Jaid.patch,Lang,38,DRR_Randoop,27,2002,0,0.237,,,,,,,,,,
patch1-Lang-38-Jaid.patch,Lang,38,DRR_Randoop,28,1699,0,0.212,,,,,,,,,,
patch1-Lang-38-Jaid.patch,Lang,38,DRR_Randoop,29,1552,0,0.195,,,,,,,,,,
patch1-Lang-38-Jaid.patch,Lang,38,DRR_Randoop,30,1666,0,0.23,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,0,403,0,0.172,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,1,398,0,0.169,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,2,401,0,0.162,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,3,386,0,0.851,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,4,395,0,0.56,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,5,397,0,0.139,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,6,400,0,0.535,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,7,403,0,0.163,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,8,396,0,0.139,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,9,407,0,0.14,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,10,403,0,0.16,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,11,406,0,0.153,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,12,413,0,0.163,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,13,409,0,0.618,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,14,401,0,0.627,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,15,404,0,0.163,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,17,403,0,0.72,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,18,409,0,0.148,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,19,409,0,0.149,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,20,405,0,0.151,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,21,406,0,0.198,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,22,393,0,0.534,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,23,408,0,0.141,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,24,403,0,0.155,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,25,396,0,0.696,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,26,395,0,0.622,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,27,404,0,0.834,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,28,404,0,0.155,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Evosuite,29,405,0,0.151,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,1,4663,0,0.383,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,2,4844,0,0.299,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,3,4806,0,0.436,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,4,4826,0,0.382,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,5,4839,0,0.412,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,6,4881,0,0.427,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,7,4689,0,0.329,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,8,4730,0,0.304,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,9,4697,0,0.397,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,10,4701,0,0.437,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,11,4788,0,0.976,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,12,4611,0,0.292,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,13,4232,0,0.323,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,14,4752,0,0.352,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,15,4663,0,0.662,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,16,4660,0,0.704,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,17,4726,0,0.463,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,18,4716,0,1.109,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,19,4770,0,0.286,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,20,4685,0,1.091,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,21,4786,0,0.439,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,22,4797,0,0.294,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,23,4693,0,0.239,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,24,4609,0,0.616,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,25,4634,0,0.509,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,26,4587,0,1.141,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,27,4706,0,0.631,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,28,4754,0,0.365,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,29,4749,0,0.341,,,,,,,,,,
patch1-Lang-39-SimFix.patch,Lang,39,DRR_Randoop,30,4666,0,0.377,,,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,28,78,3,0.056,"1) test08(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test08(ClassUtils_ESTest.java:77)2) test09(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test09(ClassUtils_ESTest.java:83)3) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:95)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,22,75,3,0.051,"1) test08(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test08(ClassUtils_ESTest.java:78)2) test09(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test09(ClassUtils_ESTest.java:84)3) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:90)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,5,80,3,0.054,"1) test08(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test08(ClassUtils_ESTest.java:79)2) test09(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test09(ClassUtils_ESTest.java:85)3) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:91)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,13,85,4,0.058,"1) test08(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test08(ClassUtils_ESTest.java:90)2) test09(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test09(ClassUtils_ESTest.java:96)3) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:102)4) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:108)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,0,80,4,0.057,"1) test09(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test09(ClassUtils_ESTest.java:84)2) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:90)3) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:96)4) test79(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test79(ClassUtils_ESTest.java:608)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,20,85,5,0.055,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:101)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:107)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:113)4) test19(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test19(ClassUtils_ESTest.java:156)5) test84(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test84(ClassUtils_ESTest.java:640)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,18,80,4,0.05,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:102)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:108)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:114)4) test79(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test79(ClassUtils_ESTest.java:613)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,8,78,4,0.055,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:103)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:109)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:115)4) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:121)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,1,86,7,0.052,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:92)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:98)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:104)4) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:110)5) test18(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test18(ClassUtils_ESTest.java:141)6) test83(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test83(ClassUtils_ESTest.java:639)7) test84(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test84(ClassUtils_ESTest.java:645)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,3,84,3,0.057,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:92)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:98)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:104)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,19,75,4,0.054,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:93)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:99)3) test17(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test17(ClassUtils_ESTest.java:135)4) test72(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test72(ClassUtils_ESTest.java:554)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,12,73,4,0.051,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:94)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:100)3) test18(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test18(ClassUtils_ESTest.java:145)4) test70(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test70(ClassUtils_ESTest.java:543)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,26,76,4,0.055,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:94)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:100)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:106)4) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:112)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,10,78,4,0.057,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:97)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:103)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:109)4) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:115)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,4,81,4,0.051,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:99)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:105)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:111)4) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:117)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,6,83,4,0.054,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:99)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:105)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:111)4) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:117)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,25,83,4,0.054,"1) test10(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test10(ClassUtils_ESTest.java:99)2) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:105)3) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:111)4) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:117)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,27,82,4,0.051,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:101)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:107)3) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:113)4) test81(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test81(ClassUtils_ESTest.java:626)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,29,79,5,0.055,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:101)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:107)3) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:113)4) test14(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test14(ClassUtils_ESTest.java:119)5) test23(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test23(ClassUtils_ESTest.java:175)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,2,82,5,0.048,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:103)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:109)3) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:115)4) test20(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test20(ClassUtils_ESTest.java:158)5) test81(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test81(ClassUtils_ESTest.java:618)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,17,77,3,0.056,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:104)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:110)3) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:116)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,23,79,4,0.051,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:104)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:110)3) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:116)4) test14(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test14(ClassUtils_ESTest.java:122)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,7,82,4,0.052,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:105)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:111)3) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:117)4) test14(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test14(ClassUtils_ESTest.java:123)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,16,79,4,0.05,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:105)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:111)3) test17(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test17(ClassUtils_ESTest.java:143)4) test78(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test78(ClassUtils_ESTest.java:617)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,21,80,4,0.056,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:105)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:111)3) test19(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test19(ClassUtils_ESTest.java:155)4) test77(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test77(ClassUtils_ESTest.java:598)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,9,82,5,0.051,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:110)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:116)3) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:122)4) test14(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test14(ClassUtils_ESTest.java:128)5) test21(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test21(ClassUtils_ESTest.java:173)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,15,82,5,0.056,"1) test11(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test11(ClassUtils_ESTest.java:96)2) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:102)3) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:108)4) test14(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test14(ClassUtils_ESTest.java:114)5) test22(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test22(ClassUtils_ESTest.java:167)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,11,76,4,0.049,"1) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:108)2) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:114)3) test14(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test14(ClassUtils_ESTest.java:120)4) test15(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test15(ClassUtils_ESTest.java:126)",,,,,,,,,
patch1-Lang-41-SimFix.patch,Lang,41,DRR_Evosuite,24,78,4,0.054,"1) test12(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test12(ClassUtils_ESTest.java:109)2) test13(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test13(ClassUtils_ESTest.java:115)3) test14(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test14(ClassUtils_ESTest.java:121)4) test15(org.apache.commons.lang.ClassUtils_ESTest)	at org.apache.commons.lang.ClassUtils_ESTest.test15(ClassUtils_ESTest.java:127)",,,,,,,,,
