Patch No.,Project,Bug,Test Category,Seed,Total Test No.,Failing Test No.,Time
patch-Math-32-fix.patch,Math,32,Randoop_2019,26,643,1,2.176
patch-Math-32-fix.patch,Math,32,Randoop_2019,27,643,1,2.151
patch-Math-32-fix.patch,Math,32,Randoop_2019,28,643,1,2.158
patch-Math-32-fix.patch,Math,32,Randoop_2019,29,744,1,2.162
patch-Math-32-fix.patch,Math,32,Randoop_2019,30,675,1,2.168
patch-Math-35-fix.patch,Math,35,Randoop_2019,1,1201,0,2.139
patch-Math-35-fix.patch,Math,35,Randoop_2019,2,1201,0,2.152
patch-Math-35-fix.patch,Math,35,Randoop_2019,3,1232,2,2.188
patch-Math-35-fix.patch,Math,35,Randoop_2019,4,1232,2,2.195
patch-Math-35-fix.patch,Math,35,Randoop_2019,5,1232,2,2.209
patch-Math-35-fix.patch,Math,35,Randoop_2019,6,1232,2,2.21
patch-Math-35-fix.patch,Math,35,Randoop_2019,7,1232,2,2.195
patch-Math-35-fix.patch,Math,35,Randoop_2019,8,1232,2,2.193
patch-Math-35-fix.patch,Math,35,Randoop_2019,9,1232,2,2.185
patch-Math-35-fix.patch,Math,35,Randoop_2019,10,1232,2,2.201
patch-Math-35-fix.patch,Math,35,Randoop_2019,11,1232,2,2.186
patch-Math-35-fix.patch,Math,35,Randoop_2019,12,1232,2,2.185
patch-Math-35-fix.patch,Math,35,Randoop_2019,13,1232,2,2.19
patch-Math-35-fix.patch,Math,35,Randoop_2019,14,1232,2,2.189
patch-Math-35-fix.patch,Math,35,Randoop_2019,15,1232,2,2.191
patch-Math-35-fix.patch,Math,35,Randoop_2019,16,1232,2,2.192
patch-Math-35-fix.patch,Math,35,Randoop_2019,17,1264,1,2.158
patch-Math-35-fix.patch,Math,35,Randoop_2019,18,1264,1,2.177
patch-Math-35-fix.patch,Math,35,Randoop_2019,19,1264,1,2.159
patch-Math-35-fix.patch,Math,35,Randoop_2019,20,1264,1,2.173
patch-Math-35-fix.patch,Math,35,Randoop_2019,21,1264,1,2.168
patch-Math-35-fix.patch,Math,35,Randoop_2019,22,1264,1,2.166
patch-Math-35-fix.patch,Math,35,Randoop_2019,23,1264,1,2.18
patch-Math-35-fix.patch,Math,35,Randoop_2019,24,1593,2,2.266
patch-Math-35-fix.patch,Math,35,Randoop_2019,25,1593,2,2.269
patch-Math-35-fix.patch,Math,35,Randoop_2019,26,1281,1,2.266
patch-Math-35-fix.patch,Math,35,Randoop_2019,27,1281,1,2.292
patch-Math-35-fix.patch,Math,35,Randoop_2019,28,1281,1,2.275
patch-Math-35-fix.patch,Math,35,Randoop_2019,29,1281,1,2.311
patch-Math-35-fix.patch,Math,35,Randoop_2019,30,1281,1,2.291
patch-Math-39-fix.patch,Math,39,Randoop_2019,1,0,0,2.003
patch-Math-39-fix.patch,Math,39,Randoop_2019,2,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,3,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,4,0,0,2.005
patch-Math-39-fix.patch,Math,39,Randoop_2019,5,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,6,0,0,2.003
patch-Math-39-fix.patch,Math,39,Randoop_2019,7,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,8,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,9,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,10,0,0,2
patch-Math-39-fix.patch,Math,39,Randoop_2019,11,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,12,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,13,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,14,0,0,2.003
patch-Math-39-fix.patch,Math,39,Randoop_2019,15,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,16,0,0,2.003
patch-Math-39-fix.patch,Math,39,Randoop_2019,17,0,0,2.003
patch-Math-39-fix.patch,Math,39,Randoop_2019,18,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,19,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,20,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,21,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,22,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,23,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,24,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,25,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,26,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,27,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,28,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,29,0,0,2.002
patch-Math-39-fix.patch,Math,39,Randoop_2019,30,0,0,2.004
patch-Math-5-fix.patch,Math,5,Randoop_2019,1,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,2,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,3,0,0,2.003
patch-Math-5-fix.patch,Math,5,Randoop_2019,4,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,5,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,6,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,7,0,0,2.003
patch-Math-5-fix.patch,Math,5,Randoop_2019,8,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,9,0,0,2.003
patch-Math-5-fix.patch,Math,5,Randoop_2019,10,0,0,2.003
patch-Math-5-fix.patch,Math,5,Randoop_2019,11,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,12,0,0,2.003
patch-Math-5-fix.patch,Math,5,Randoop_2019,13,0,0,2.001
patch-Math-5-fix.patch,Math,5,Randoop_2019,14,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,15,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,16,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,17,0,0,2.003
patch-Math-5-fix.patch,Math,5,Randoop_2019,18,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,19,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,20,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,21,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,22,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,23,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,24,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,25,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,26,0,0,2.003
patch-Math-5-fix.patch,Math,5,Randoop_2019,27,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,28,0,0,2.004
patch-Math-5-fix.patch,Math,5,Randoop_2019,29,0,0,2.002
patch-Math-5-fix.patch,Math,5,Randoop_2019,30,0,0,2.002
patch-Math-50-fix.patch,Math,50,Randoop_2019,1,2542,1,2.363
patch-Math-50-fix.patch,Math,50,Randoop_2019,2,2542,1,2.388
patch-Math-50-fix.patch,Math,50,Randoop_2019,3,2542,1,2.394
patch-Math-50-fix.patch,Math,50,Randoop_2019,4,2458,1,2.361
patch-Math-50-fix.patch,Math,50,Randoop_2019,5,2458,1,2.293
patch-Math-50-fix.patch,Math,50,Randoop_2019,6,2621,1,3.862
patch-Math-50-fix.patch,Math,50,Randoop_2019,7,2621,1,3.884
patch-Math-50-fix.patch,Math,50,Randoop_2019,8,2621,1,3.274
patch-Math-50-fix.patch,Math,50,Randoop_2019,9,2210,1,2.258
patch-Math-50-fix.patch,Math,50,Randoop_2019,10,2210,1,2.246
patch-Math-50-fix.patch,Math,50,Randoop_2019,11,2577,1,2.271
patch-Math-50-fix.patch,Math,50,Randoop_2019,12,2580,1,2.293
patch-Math-50-fix.patch,Math,50,Randoop_2019,13,2488,1,2.265
patch-Math-50-fix.patch,Math,50,Randoop_2019,14,2488,1,2.294
patch-Math-50-fix.patch,Math,50,Randoop_2019,15,2736,1,2.262
patch-Math-50-fix.patch,Math,50,Randoop_2019,16,2694,1,2.562
patch-Math-50-fix.patch,Math,50,Randoop_2019,17,2694,1,2.5
patch-Math-50-fix.patch,Math,50,Randoop_2019,18,2321,1,2.268
patch-Math-50-fix.patch,Math,50,Randoop_2019,19,2321,1,2.259
patch-Math-50-fix.patch,Math,50,Randoop_2019,20,2321,1,2.269
patch-Math-50-fix.patch,Math,50,Randoop_2019,21,2422,1,7.299
patch-Math-50-fix.patch,Math,50,Randoop_2019,22,2422,1,7.135
patch-Math-50-fix.patch,Math,50,Randoop_2019,23,2450,1,2.728
patch-Math-50-fix.patch,Math,50,Randoop_2019,24,2469,1,2.354
patch-Math-50-fix.patch,Math,50,Randoop_2019,25,2469,1,2.354
patch-Math-50-fix.patch,Math,50,Randoop_2019,26,2469,1,2.358
patch-Math-50-fix.patch,Math,50,Randoop_2019,27,2297,1,3.392
patch-Math-50-fix.patch,Math,50,Randoop_2019,28,2297,1,3.016
patch-Math-50-fix.patch,Math,50,Randoop_2019,29,2297,1,2.984
patch-Math-50-fix.patch,Math,50,Randoop_2019,30,2294,1,2.937
patch-Math-53-fix.patch,Math,53,Randoop_2019,1,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,2,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,3,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,4,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,5,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,6,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,7,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,8,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,9,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,10,0,0,2.004
patch-Math-53-fix.patch,Math,53,Randoop_2019,11,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,12,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,13,0,0,2.005
patch-Math-53-fix.patch,Math,53,Randoop_2019,14,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,15,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,16,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,17,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,18,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,19,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,20,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,21,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,22,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,23,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,24,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,25,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,26,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,27,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,28,0,0,2.002
patch-Math-53-fix.patch,Math,53,Randoop_2019,29,0,0,2.003
patch-Math-53-fix.patch,Math,53,Randoop_2019,30,0,0,2.003
patch-Math-58-fix.patch,Math,58,Randoop_2019,1,813,1,2.159
patch-Math-58-fix.patch,Math,58,Randoop_2019,2,1013,1,2.227
patch-Math-58-fix.patch,Math,58,Randoop_2019,3,976,1,2.18
patch-Math-58-fix.patch,Math,58,Randoop_2019,4,1036,1,2.225
patch-Math-58-fix.patch,Math,58,Randoop_2019,5,1203,1,2.238
patch-Math-58-fix.patch,Math,58,Randoop_2019,6,1036,1,2.186
patch-Math-58-fix.patch,Math,58,Randoop_2019,7,981,1,2.183
patch-Math-58-fix.patch,Math,58,Randoop_2019,8,1031,1,2.195
patch-Math-58-fix.patch,Math,58,Randoop_2019,9,1098,1,2.176
patch-Math-58-fix.patch,Math,58,Randoop_2019,10,1134,1,2.302
patch-Math-58-fix.patch,Math,58,Randoop_2019,11,1000,1,2.244
patch-Math-58-fix.patch,Math,58,Randoop_2019,12,1098,1,2.329
patch-Math-58-fix.patch,Math,58,Randoop_2019,13,1027,1,2.282
patch-Math-58-fix.patch,Math,58,Randoop_2019,14,1030,1,2.224
patch-Math-58-fix.patch,Math,58,Randoop_2019,15,1181,1,2.192
patch-Math-58-fix.patch,Math,58,Randoop_2019,16,1150,1,2.188
patch-Math-58-fix.patch,Math,58,Randoop_2019,17,985,1,2.204
patch-Math-58-fix.patch,Math,58,Randoop_2019,18,1223,1,2.216
patch-Math-58-fix.patch,Math,58,Randoop_2019,19,1041,1,2.234
patch-Math-58-fix.patch,Math,58,Randoop_2019,20,961,1,2.214
patch-Math-58-fix.patch,Math,58,Randoop_2019,21,1120,1,2.24
patch-Math-58-fix.patch,Math,58,Randoop_2019,22,1293,1,2.251
patch-Math-58-fix.patch,Math,58,Randoop_2019,23,1036,1,2.252
patch-Math-58-fix.patch,Math,58,Randoop_2019,24,1011,1,2.206
patch-Math-58-fix.patch,Math,58,Randoop_2019,25,1165,1,2.227
patch-Math-58-fix.patch,Math,58,Randoop_2019,26,1072,1,2.27
patch-Math-58-fix.patch,Math,58,Randoop_2019,27,1037,1,2.291
patch-Math-58-fix.patch,Math,58,Randoop_2019,28,947,1,2.18
patch-Math-58-fix.patch,Math,58,Randoop_2019,29,937,1,2.186
patch-Math-58-fix.patch,Math,58,Randoop_2019,30,924,1,2.168
patch-Math-63-fix.patch,Math,63,Randoop_2019,1,2355,1,2.271
patch-Math-63-fix.patch,Math,63,Randoop_2019,2,2126,1,2.323
patch-Math-63-fix.patch,Math,63,Randoop_2019,3,2276,1,9.901
patch-Math-63-fix.patch,Math,63,Randoop_2019,4,2112,1,9.64
patch-Math-63-fix.patch,Math,63,Randoop_2019,5,2091,1,2.268
patch-Math-63-fix.patch,Math,63,Randoop_2019,6,2487,1,14.504
patch-Math-63-fix.patch,Math,63,Randoop_2019,7,2342,1,8.259
patch-Math-63-fix.patch,Math,63,Randoop_2019,8,2032,1,2.273
patch-Math-63-fix.patch,Math,63,Randoop_2019,9,1775,1,2.373
patch-Math-63-fix.patch,Math,63,Randoop_2019,10,1925,1,10.001
patch-Math-63-fix.patch,Math,63,Randoop_2019,11,2410,1,2.285
patch-Math-63-fix.patch,Math,63,Randoop_2019,12,2498,1,5.999
patch-Math-63-fix.patch,Math,63,Randoop_2019,13,2244,1,2.317
patch-Math-63-fix.patch,Math,63,Randoop_2019,14,2054,1,2.232
patch-Math-63-fix.patch,Math,63,Randoop_2019,15,2249,1,2.316
patch-Math-63-fix.patch,Math,63,Randoop_2019,16,2477,1,2.317
patch-Math-63-fix.patch,Math,63,Randoop_2019,17,2082,1,3.052
patch-Math-63-fix.patch,Math,63,Randoop_2019,18,1901,1,2.252
patch-Math-63-fix.patch,Math,63,Randoop_2019,19,2698,1,2.253
patch-Math-63-fix.patch,Math,63,Randoop_2019,20,2546,1,4.557
patch-Math-63-fix.patch,Math,63,Randoop_2019,21,2515,1,2.278
patch-Math-63-fix.patch,Math,63,Randoop_2019,22,2410,1,20.787
patch-Math-63-fix.patch,Math,63,Randoop_2019,23,2097,1,2.52
patch-Math-63-fix.patch,Math,63,Randoop_2019,24,1912,1,2.303
patch-Math-63-fix.patch,Math,63,Randoop_2019,25,1815,1,6.142
patch-Math-63-fix.patch,Math,63,Randoop_2019,26,2189,1,7.007
patch-Math-63-fix.patch,Math,63,Randoop_2019,27,1954,1,3.365
patch-Math-63-fix.patch,Math,63,Randoop_2019,28,1883,1,2.233
patch-Math-63-fix.patch,Math,63,Randoop_2019,29,2006,1,2.36
patch-Math-63-fix.patch,Math,63,Randoop_2019,30,1979,1,2.291
patch-Math-65-fix.patch,Math,65,Randoop_2019,1,526,11,2.182
patch-Math-65-fix.patch,Math,65,Randoop_2019,2,719,13,2.184
patch-Math-65-fix.patch,Math,65,Randoop_2019,3,714,13,2.187
patch-Math-65-fix.patch,Math,65,Randoop_2019,4,484,6,2.157
patch-Math-65-fix.patch,Math,65,Randoop_2019,5,484,6,2.162
patch-Math-65-fix.patch,Math,65,Randoop_2019,6,699,16,2.232
patch-Math-65-fix.patch,Math,65,Randoop_2019,7,608,11,2.156
patch-Math-65-fix.patch,Math,65,Randoop_2019,8,605,9,2.314
patch-Math-65-fix.patch,Math,65,Randoop_2019,9,459,21,2.21
patch-Math-65-fix.patch,Math,65,Randoop_2019,10,459,21,2.302
patch-Math-65-fix.patch,Math,65,Randoop_2019,11,459,21,2.173
patch-Math-65-fix.patch,Math,65,Randoop_2019,12,468,8,2.141
patch-Math-65-fix.patch,Math,65,Randoop_2019,13,604,7,2.174
patch-Math-65-fix.patch,Math,65,Randoop_2019,14,665,5,2.165
patch-Math-65-fix.patch,Math,65,Randoop_2019,15,741,18,2.166
patch-Math-65-fix.patch,Math,65,Randoop_2019,16,542,10,2.264
patch-Math-65-fix.patch,Math,65,Randoop_2019,17,581,3,2.151
patch-Math-65-fix.patch,Math,65,Randoop_2019,18,581,3,2.179
patch-Math-65-fix.patch,Math,65,Randoop_2019,19,486,3,2.239
patch-Math-65-fix.patch,Math,65,Randoop_2019,20,520,7,2.25
patch-Math-65-fix.patch,Math,65,Randoop_2019,21,651,9,2.17
patch-Math-65-fix.patch,Math,65,Randoop_2019,22,651,9,2.149
patch-Math-65-fix.patch,Math,65,Randoop_2019,23,651,9,2.16
patch-Math-65-fix.patch,Math,65,Randoop_2019,24,651,9,2.229
patch-Math-65-fix.patch,Math,65,Randoop_2019,25,534,6,2.186
patch-Math-65-fix.patch,Math,65,Randoop_2019,26,344,10,2.157
patch-Math-65-fix.patch,Math,65,Randoop_2019,27,504,11,2.46
patch-Math-65-fix.patch,Math,65,Randoop_2019,28,504,11,2.4
patch-Math-65-fix.patch,Math,65,Randoop_2019,29,504,11,2.419
patch-Math-65-fix.patch,Math,65,Randoop_2019,30,594,17,2.144
patch-Math-71-fix.patch,Math,71,Randoop_2019,1,648,0,2.115
patch-Math-71-fix.patch,Math,71,Randoop_2019,2,763,0,2.158
patch-Math-71-fix.patch,Math,71,Randoop_2019,3,763,0,2.152
patch-Math-71-fix.patch,Math,71,Randoop_2019,4,731,0,2.257
patch-Math-71-fix.patch,Math,71,Randoop_2019,5,824,0,2.182
patch-Math-71-fix.patch,Math,71,Randoop_2019,6,1075,0,2.24
patch-Math-71-fix.patch,Math,71,Randoop_2019,7,867,0,2.327
patch-Math-71-fix.patch,Math,71,Randoop_2019,8,972,0,2.159
patch-Math-71-fix.patch,Math,71,Randoop_2019,9,967,0,2.169
patch-Math-71-fix.patch,Math,71,Randoop_2019,10,820,0,2.16
patch-Math-71-fix.patch,Math,71,Randoop_2019,11,702,0,2.191
patch-Math-71-fix.patch,Math,71,Randoop_2019,12,823,0,2.174
patch-Math-71-fix.patch,Math,71,Randoop_2019,13,623,0,2.194
patch-Math-71-fix.patch,Math,71,Randoop_2019,14,873,0,2.208
patch-Math-71-fix.patch,Math,71,Randoop_2019,15,761,0,2.295
patch-Math-71-fix.patch,Math,71,Randoop_2019,16,668,0,2.47
patch-Math-71-fix.patch,Math,71,Randoop_2019,17,777,0,2.343
patch-Math-71-fix.patch,Math,71,Randoop_2019,18,774,0,2.316
patch-Math-71-fix.patch,Math,71,Randoop_2019,19,940,0,2.22
patch-Math-71-fix.patch,Math,71,Randoop_2019,20,981,0,2.185
patch-Math-71-fix.patch,Math,71,Randoop_2019,21,861,0,2.219
patch-Math-71-fix.patch,Math,71,Randoop_2019,22,1002,0,2.233
patch-Math-71-fix.patch,Math,71,Randoop_2019,23,1002,0,2.247
patch-Math-71-fix.patch,Math,71,Randoop_2019,24,789,0,2.185
patch-Math-71-fix.patch,Math,71,Randoop_2019,25,689,0,2.169
patch-Math-71-fix.patch,Math,71,Randoop_2019,26,854,0,2.161
patch-Math-71-fix.patch,Math,71,Randoop_2019,27,879,0,2.454
patch-Math-71-fix.patch,Math,71,Randoop_2019,28,1002,0,2.246
patch-Math-71-fix.patch,Math,71,Randoop_2019,29,832,0,2.256
patch-Math-71-fix.patch,Math,71,Randoop_2019,30,1159,0,2.31
patch-Math-73-fix.patch,Math,73,Randoop_2019,1,685,0,2.154
patch-Math-73-fix.patch,Math,73,Randoop_2019,2,955,0,2.188
patch-Math-73-fix.patch,Math,73,Randoop_2019,3,693,0,2.178
patch-Math-73-fix.patch,Math,73,Randoop_2019,4,826,0,2.181
patch-Math-73-fix.patch,Math,73,Randoop_2019,5,822,0,2.184
patch-Math-73-fix.patch,Math,73,Randoop_2019,6,1005,0,2.17
patch-Math-73-fix.patch,Math,73,Randoop_2019,7,750,0,2.15
patch-Math-73-fix.patch,Math,73,Randoop_2019,8,778,0,2.14
patch-Math-73-fix.patch,Math,73,Randoop_2019,9,801,0,2.139
patch-Math-73-fix.patch,Math,73,Randoop_2019,10,737,0,2.188
patch-Math-73-fix.patch,Math,73,Randoop_2019,11,881,0,2.188
patch-Math-73-fix.patch,Math,73,Randoop_2019,12,1027,0,2.262
patch-Math-73-fix.patch,Math,73,Randoop_2019,13,1072,0,2.184
patch-Math-73-fix.patch,Math,73,Randoop_2019,14,890,0,2.195
patch-Math-73-fix.patch,Math,73,Randoop_2019,15,860,0,2.175
patch-Math-73-fix.patch,Math,73,Randoop_2019,16,896,0,2.172
patch-Math-73-fix.patch,Math,73,Randoop_2019,17,633,0,2.177
patch-Math-73-fix.patch,Math,73,Randoop_2019,18,797,0,2.185
patch-Math-73-fix.patch,Math,73,Randoop_2019,19,786,0,2.213
patch-Math-73-fix.patch,Math,73,Randoop_2019,20,707,0,2.164
patch-Math-73-fix.patch,Math,73,Randoop_2019,21,941,0,2.196
patch-Math-73-fix.patch,Math,73,Randoop_2019,22,1027,0,2.223
patch-Math-73-fix.patch,Math,73,Randoop_2019,23,695,0,2.128
patch-Math-73-fix.patch,Math,73,Randoop_2019,24,590,0,2.139
patch-Math-73-fix.patch,Math,73,Randoop_2019,25,735,0,2.189
patch-Math-73-fix.patch,Math,73,Randoop_2019,26,1001,0,2.204
patch-Math-73-fix.patch,Math,73,Randoop_2019,27,950,0,2.239
patch-Math-73-fix.patch,Math,73,Randoop_2019,28,953,0,2.157
patch-Math-73-fix.patch,Math,73,Randoop_2019,29,898,0,2.25
patch-Math-73-fix.patch,Math,73,Randoop_2019,30,671,0,2.134
patch-Math-80-fix.patch,Math,80,Randoop_2019,1,0,0,2.001
patch-Math-80-fix.patch,Math,80,Randoop_2019,2,503,0,2.135
patch-Math-80-fix.patch,Math,80,Randoop_2019,3,910,0,2.449
patch-Math-80-fix.patch,Math,80,Randoop_2019,4,910,0,2.459
patch-Math-80-fix.patch,Math,80,Randoop_2019,5,910,0,2.471
patch-Math-80-fix.patch,Math,80,Randoop_2019,6,1004,0,2.229
patch-Math-80-fix.patch,Math,80,Randoop_2019,7,633,0,2.169
patch-Math-80-fix.patch,Math,80,Randoop_2019,8,633,0,2.259
patch-Math-80-fix.patch,Math,80,Randoop_2019,9,633,0,2.257
patch-Math-80-fix.patch,Math,80,Randoop_2019,10,633,0,2.191
patch-Math-80-fix.patch,Math,80,Randoop_2019,11,544,0,2.223
patch-Math-80-fix.patch,Math,80,Randoop_2019,12,544,0,2.151
patch-Math-80-fix.patch,Math,80,Randoop_2019,13,544,0,2.113
patch-Math-80-fix.patch,Math,80,Randoop_2019,14,534,0,2.189
patch-Math-80-fix.patch,Math,80,Randoop_2019,15,534,0,2.148
patch-Math-80-fix.patch,Math,80,Randoop_2019,16,365,0,2.133
patch-Math-80-fix.patch,Math,80,Randoop_2019,17,588,0,2.154
patch-Math-80-fix.patch,Math,80,Randoop_2019,18,857,0,2.16
patch-Math-80-fix.patch,Math,80,Randoop_2019,19,857,0,2.177
patch-Math-80-fix.patch,Math,80,Randoop_2019,20,857,0,2.18
patch-Math-80-fix.patch,Math,80,Randoop_2019,21,618,0,2.245
patch-Math-80-fix.patch,Math,80,Randoop_2019,22,738,0,2.249
patch-Math-80-fix.patch,Math,80,Randoop_2019,23,808,0,2.206
patch-Math-80-fix.patch,Math,80,Randoop_2019,24,808,0,2.179
patch-Math-80-fix.patch,Math,80,Randoop_2019,25,808,0,2.178
patch-Math-80-fix.patch,Math,80,Randoop_2019,26,808,0,2.188
patch-Math-80-fix.patch,Math,80,Randoop_2019,27,674,0,2.198
patch-Math-80-fix.patch,Math,80,Randoop_2019,28,674,0,2.285
patch-Math-80-fix.patch,Math,80,Randoop_2019,29,674,0,2.269
patch-Math-80-fix.patch,Math,80,Randoop_2019,30,674,0,2.193
patch-Math-82-fix.patch,Math,82,Randoop_2019,1,471,0,2.142
patch-Math-82-fix.patch,Math,82,Randoop_2019,2,172,0,4.217
patch-Math-82-fix.patch,Math,82,Randoop_2019,3,172,0,2.841
patch-Math-82-fix.patch,Math,82,Randoop_2019,4,172,0,2.857
patch-Math-82-fix.patch,Math,82,Randoop_2019,5,172,0,3.209
patch-Math-82-fix.patch,Math,82,Randoop_2019,6,660,0,2.159
patch-Math-82-fix.patch,Math,82,Randoop_2019,7,524,0,2.163
patch-Math-82-fix.patch,Math,82,Randoop_2019,8,524,0,2.152
patch-Math-82-fix.patch,Math,82,Randoop_2019,9,524,0,2.146
patch-Math-82-fix.patch,Math,82,Randoop_2019,10,524,0,2.23
patch-Math-82-fix.patch,Math,82,Randoop_2019,11,524,0,2.206
patch-Math-82-fix.patch,Math,82,Randoop_2019,12,524,0,2.155
patch-Math-82-fix.patch,Math,82,Randoop_2019,13,524,0,2.173
patch-Math-82-fix.patch,Math,82,Randoop_2019,14,524,0,2.148
patch-Math-82-fix.patch,Math,82,Randoop_2019,15,626,0,2.173
patch-Math-82-fix.patch,Math,82,Randoop_2019,16,626,0,2.261
patch-Math-82-fix.patch,Math,82,Randoop_2019,17,684,0,2.156
patch-Math-82-fix.patch,Math,82,Randoop_2019,18,711,0,2.165
patch-Math-82-fix.patch,Math,82,Randoop_2019,19,647,0,2.206
patch-Math-82-fix.patch,Math,82,Randoop_2019,20,718,0,2.202
patch-Math-82-fix.patch,Math,82,Randoop_2019,21,563,0,2.197
patch-Math-82-fix.patch,Math,82,Randoop_2019,22,563,0,2.169
patch-Math-82-fix.patch,Math,82,Randoop_2019,23,563,0,2.152
patch-Math-82-fix.patch,Math,82,Randoop_2019,24,791,0,2.289
patch-Math-82-fix.patch,Math,82,Randoop_2019,25,756,0,2.184
patch-Math-82-fix.patch,Math,82,Randoop_2019,26,893,0,2.342
patch-Math-82-fix.patch,Math,82,Randoop_2019,27,609,0,2.247
patch-Math-82-fix.patch,Math,82,Randoop_2019,28,612,0,2.169
patch-Math-82-fix.patch,Math,82,Randoop_2019,29,677,0,2.207
patch-Math-82-fix.patch,Math,82,Randoop_2019,30,586,0,2.147
patch-Math-85-fix.patch,Math,85,Randoop_2019,1,922,0,2.491
patch-Math-85-fix.patch,Math,85,Randoop_2019,2,737,0,2.464
patch-Math-85-fix.patch,Math,85,Randoop_2019,3,737,0,2.415
patch-Math-85-fix.patch,Math,85,Randoop_2019,4,891,0,2.398
patch-Math-85-fix.patch,Math,85,Randoop_2019,5,937,0,2.304
patch-Math-85-fix.patch,Math,85,Randoop_2019,6,838,0,2.277
patch-Math-85-fix.patch,Math,85,Randoop_2019,7,785,0,2.285
patch-Math-85-fix.patch,Math,85,Randoop_2019,8,970,0,2.325
patch-Math-85-fix.patch,Math,85,Randoop_2019,9,1027,0,2.345
