PROJECT,SEED,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Chart_15,14,org.jfree.chart.plot,MultiplePiePlot,397,332,57,27,92,95,37,26,2,19
Chart_15,15,org.jfree.chart.plot,MultiplePiePlot,397,332,57,27,92,95,37,26,2,19
Chart_15,16,org.jfree.chart.plot,MultiplePiePlot,397,332,57,27,92,95,37,26,2,19
Chart_15,17,org.jfree.chart.plot,MultiplePiePlot,397,332,57,27,92,95,37,26,2,19
Chart_15,18,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,19,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,20,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,21,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,22,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,23,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,24,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,25,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,26,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,27,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,28,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,29,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_15,30,org.jfree.chart.plot,MultiplePiePlot,387,342,56,28,89,98,36,27,2,19
Chart_17,1,org.jfree.data.time,TimeSeries,682,473,99,39,152,127,74,39,12,32
Chart_17,2,org.jfree.data.time,TimeSeries,312,843,53,85,70,209,36,77,3,41
Chart_17,3,org.jfree.data.time,TimeSeries,252,903,42,96,58,221,33,80,3,41
Chart_17,4,org.jfree.data.time,TimeSeries,252,903,42,96,58,221,33,80,3,41
Chart_17,5,org.jfree.data.time,TimeSeries,252,903,42,96,58,221,33,80,3,41
Chart_17,6,org.jfree.data.time,TimeSeries,252,903,42,96,58,221,33,80,3,41
Chart_17,7,org.jfree.data.time,TimeSeries,252,903,42,96,58,221,33,80,3,41
Chart_17,8,org.jfree.data.time,TimeSeries,252,903,42,96,58,221,33,80,3,41
Chart_17,9,org.jfree.data.time,TimeSeries,252,903,42,96,58,221,33,80,3,41
Chart_17,10,org.jfree.data.time,TimeSeries,185,970,35,103,47,232,31,82,2,42
Chart_17,11,org.jfree.data.time,TimeSeries,169,986,33,105,43,236,30,83,2,42
Chart_17,12,org.jfree.data.time,TimeSeries,169,986,33,105,43,236,30,83,2,42
Chart_17,13,org.jfree.data.time,TimeSeries,169,986,33,105,43,236,30,83,2,42
Chart_17,14,org.jfree.data.time,TimeSeries,169,986,33,105,43,236,30,83,2,42
Chart_17,15,org.jfree.data.time,TimeSeries,154,1001,32,106,39,240,27,86,0,44
Chart_17,16,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,17,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,18,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,19,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,20,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,21,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,22,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,23,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,24,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,25,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,26,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,27,org.jfree.data.time,TimeSeries,142,1013,30,108,37,242,25,88,0,44
Chart_17,28,org.jfree.data.time,TimeSeries,112,1043,26,112,31,248,23,90,0,44
Chart_17,29,org.jfree.data.time,TimeSeries,108,1047,26,112,29,250,23,90,0,44
Chart_17,30,org.jfree.data.time,TimeSeries,108,1047,26,112,29,250,23,90,0,44
Chart_19,1,org.jfree.chart.plot,CategoryPlot,2209,2152,382,216,527,582,269,190,25,135
Chart_19,2,org.jfree.chart.plot,CategoryPlot,2126,2235,369,229,504,605,254,205,19,141
Chart_19,3,org.jfree.chart.plot,CategoryPlot,2050,2311,350,248,488,621,237,222,18,142
Chart_19,4,org.jfree.chart.plot,CategoryPlot,2023,2338,343,255,481,628,230,229,18,142
Chart_19,5,org.jfree.chart.plot,CategoryPlot,2023,2338,343,255,481,628,230,229,18,142
Chart_19,6,org.jfree.chart.plot,CategoryPlot,1993,2368,341,257,476,633,228,231,18,142
Chart_19,7,org.jfree.chart.plot,CategoryPlot,1984,2377,338,260,473,636,225,234,18,142
Chart_19,8,org.jfree.chart.plot,CategoryPlot,1959,2402,333,265,468,641,224,235,18,142
Chart_19,9,org.jfree.chart.plot,CategoryPlot,1959,2402,333,265,468,641,224,235,18,142
Chart_19,10,org.jfree.chart.plot,CategoryPlot,1959,2402,332,266,468,641,223,236,18,142
Chart_19,11,org.jfree.chart.plot,CategoryPlot,1959,2402,332,266,468,641,223,236,18,142
Chart_19,12,org.jfree.chart.plot,CategoryPlot,1934,2427,328,270,459,650,220,239,18,142
Chart_19,13,org.jfree.chart.plot,CategoryPlot,1915,2446,324,274,454,655,216,243,18,142
Chart_19,14,org.jfree.chart.plot,CategoryPlot,1910,2451,323,275,453,656,215,244,18,142
Chart_19,15,org.jfree.chart.plot,CategoryPlot,1893,2468,320,278,447,662,213,246,18,142
Chart_19,16,org.jfree.chart.plot,CategoryPlot,1891,2470,319,279,446,663,212,247,18,142
Chart_19,17,org.jfree.chart.plot,CategoryPlot,1891,2470,319,279,446,663,212,247,18,142
Chart_19,18,org.jfree.chart.plot,CategoryPlot,1891,2470,319,279,446,663,212,247,18,142
Chart_19,19,org.jfree.chart.plot,CategoryPlot,1891,2470,319,279,446,663,212,247,18,142
Chart_19,20,org.jfree.chart.plot,CategoryPlot,1891,2470,319,279,446,663,212,247,18,142
Chart_19,21,org.jfree.chart.plot,CategoryPlot,1891,2470,319,279,446,663,212,247,18,142
Chart_19,22,org.jfree.chart.plot,CategoryPlot,1891,2470,319,279,446,663,212,247,18,142
Chart_19,23,org.jfree.chart.plot,CategoryPlot,1885,2476,318,280,445,664,211,248,18,142
Chart_19,24,org.jfree.chart.plot,CategoryPlot,1878,2483,317,281,443,666,210,249,18,142
Chart_19,25,org.jfree.chart.plot,CategoryPlot,1878,2483,317,281,443,666,210,249,18,142
Chart_19,26,org.jfree.chart.plot,CategoryPlot,1878,2483,317,281,443,666,210,249,18,142
Chart_19,27,org.jfree.chart.plot,CategoryPlot,1876,2485,316,282,442,667,209,250,18,142
Chart_19,28,org.jfree.chart.plot,CategoryPlot,1876,2485,316,282,442,667,209,250,18,142
Chart_19,29,org.jfree.chart.plot,CategoryPlot,1876,2485,316,282,442,667,209,250,18,142
Chart_19,30,org.jfree.chart.plot,CategoryPlot,1876,2485,316,282,442,667,209,250,18,142
Chart_20,1,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,2,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,3,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,4,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,5,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,6,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,7,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,8,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,9,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,10,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,11,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,12,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,13,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,14,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,15,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,16,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,17,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,18,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,19,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,20,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,21,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,22,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,23,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,24,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,25,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,26,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,27,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,28,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,29,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_20,30,org.jfree.chart.plot,ValueMarker,4,64,2,6,2,20,2,8,0,6
Chart_24,1,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,2,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,3,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,4,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,5,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,6,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,7,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,8,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,9,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,10,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,11,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,12,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,13,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,14,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,15,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,16,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,17,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,18,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,19,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,20,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,21,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,22,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,23,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,24,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,25,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,26,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,27,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,28,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,29,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_24,30,org.jfree.chart.renderer,GrayPaintScale,2,92,1,9,1,24,1,11,0,7
Chart_25,1,org.jfree.chart.renderer.category,StatisticalBarRenderer,787,46,88,2,166,15,50,6,5,6
Chart_25,2,org.jfree.chart.renderer.category,StatisticalBarRenderer,787,46,88,2,166,15,50,6,5,6
Chart_25,3,org.jfree.chart.renderer.category,StatisticalBarRenderer,753,80,84,6,157,24,47,9,3,8
Chart_25,4,org.jfree.chart.renderer.category,StatisticalBarRenderer,753,80,84,6,157,24,47,9,3,8
Chart_25,5,org.jfree.chart.renderer.category,StatisticalBarRenderer,753,80,84,6,157,24,47,9,3,8
Chart_25,6,org.jfree.chart.renderer.category,StatisticalBarRenderer,753,80,84,6,157,24,47,9,3,8
Chart_25,7,org.jfree.chart.renderer.category,StatisticalBarRenderer,753,80,84,6,157,24,47,9,3,8
Chart_25,8,org.jfree.chart.renderer.category,StatisticalBarRenderer,753,80,84,6,157,24,47,9,3,8
Chart_25,9,org.jfree.chart.renderer.category,StatisticalBarRenderer,739,94,83,7,154,27,47,9,3,8
Chart_25,10,org.jfree.chart.renderer.category,StatisticalBarRenderer,739,94,83,7,154,27,47,9,3,8
Chart_25,11,org.jfree.chart.renderer.category,StatisticalBarRenderer,739,94,83,7,154,27,47,9,3,8
Chart_25,12,org.jfree.chart.renderer.category,StatisticalBarRenderer,739,94,83,7,154,27,47,9,3,8
Chart_25,13,org.jfree.chart.renderer.category,StatisticalBarRenderer,739,94,83,7,154,27,47,9,3,8
Chart_25,14,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,15,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,16,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,17,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,18,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,19,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,20,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,21,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,22,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,23,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,24,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,25,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,26,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,27,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,28,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,29,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_25,30,org.jfree.chart.renderer.category,StatisticalBarRenderer,724,109,80,10,150,31,46,10,3,8
Chart_26,1,org.jfree.chart.axis,Axis,921,445,107,29,199,130,80,45,18,39
Chart_26,2,org.jfree.chart.axis,Axis,844,522,97,39,176,153,68,57,10,47
Chart_26,3,org.jfree.chart.axis,Axis,792,574,93,43,163,166,59,66,5,52
Chart_26,4,org.jfree.chart.axis,Axis,792,574,93,43,163,166,59,66,5,52
Chart_26,5,org.jfree.chart.axis,Axis,792,574,93,43,163,166,59,66,5,52
Chart_26,6,org.jfree.chart.axis,Axis,783,583,90,46,161,168,56,69,5,52
Chart_26,7,org.jfree.chart.axis,Axis,778,588,89,47,160,169,55,70,5,52
Chart_26,8,org.jfree.chart.axis,Axis,765,601,85,51,158,171,52,73,5,52
Chart_26,9,org.jfree.chart.axis,Axis,760,606,84,52,157,172,51,74,5,52
Chart_26,10,org.jfree.chart.axis,Axis,760,606,84,52,157,172,51,74,5,52
Chart_26,11,org.jfree.chart.axis,Axis,760,606,84,52,157,172,51,74,5,52
Chart_26,12,org.jfree.chart.axis,Axis,749,617,84,52,156,173,51,74,5,52
Chart_26,13,org.jfree.chart.axis,Axis,749,617,84,52,156,173,51,74,5,52
Chart_26,14,org.jfree.chart.axis,Axis,749,617,84,52,156,173,51,74,5,52
Chart_26,15,org.jfree.chart.axis,Axis,749,617,84,52,156,173,51,74,5,52
Chart_26,16,org.jfree.chart.axis,Axis,749,617,84,52,156,173,51,74,5,52
Chart_26,17,org.jfree.chart.axis,Axis,749,617,84,52,156,173,51,74,5,52
Chart_26,18,org.jfree.chart.axis,Axis,749,617,84,52,156,173,51,74,5,52
Chart_26,19,org.jfree.chart.axis,Axis,749,617,84,52,156,173,51,74,5,52
Chart_26,20,org.jfree.chart.axis,Axis,749,617,84,52,156,173,51,74,5,52
Chart_26,21,org.jfree.chart.axis,Axis,734,632,82,54,153,176,49,76,5,52
Chart_26,22,org.jfree.chart.axis,Axis,734,632,82,54,153,176,49,76,5,52
Chart_26,23,org.jfree.chart.axis,Axis,734,632,82,54,153,176,49,76,5,52
Chart_26,24,org.jfree.chart.axis,Axis,734,632,82,54,153,176,49,76,5,52
Chart_26,25,org.jfree.chart.axis,Axis,649,717,67,69,136,193,47,78,4,53
Chart_26,26,org.jfree.chart.axis,Axis,649,717,67,69,136,193,47,78,4,53
Chart_26,27,org.jfree.chart.axis,Axis,649,717,67,69,136,193,47,78,4,53
Chart_26,28,org.jfree.chart.axis,Axis,649,717,67,69,136,193,47,78,4,53
Chart_26,29,org.jfree.chart.axis,Axis,649,717,67,69,136,193,47,78,4,53
Chart_26,30,org.jfree.chart.axis,Axis,649,717,66,70,136,193,46,79,4,53
Lang_6,1,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,2,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,3,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,4,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,5,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,6,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,7,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,8,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,9,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,10,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,11,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,12,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,13,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,14,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,15,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,16,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,17,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,18,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,19,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,20,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,21,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,22,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,23,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,24,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,25,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,26,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,27,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,28,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,29,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_6,30,org.apache.commons.lang3.text.translate,CharSequenceTranslator,7,104,1,11,3,27,1,10,0,5
Lang_7,1,org.apache.commons.lang3.math,NumberUtils,422,1092,159,207,99,280,118,114,2,46
Lang_7,2,org.apache.commons.lang3.math,NumberUtils,366,1148,142,224,83,296,103,129,0,48
Lang_7,3,org.apache.commons.lang3.math,NumberUtils,293,1221,121,245,72,307,88,144,0,48
Lang_7,4,org.apache.commons.lang3.math,NumberUtils,282,1232,117,249,67,312,86,146,0,48
Lang_7,5,org.apache.commons.lang3.math,NumberUtils,282,1232,116,250,67,312,85,147,0,48
Lang_7,6,org.apache.commons.lang3.math,NumberUtils,264,1250,113,253,63,316,82,150,0,48
Lang_7,7,org.apache.commons.lang3.math,NumberUtils,249,1265,109,257,60,319,78,154,0,48
Lang_7,8,org.apache.commons.lang3.math,NumberUtils,244,1270,107,259,59,320,76,156,0,48
Lang_7,9,org.apache.commons.lang3.math,NumberUtils,244,1270,107,259,59,320,76,156,0,48
Lang_7,10,org.apache.commons.lang3.math,NumberUtils,244,1270,107,259,59,320,76,156,0,48
Lang_7,11,org.apache.commons.lang3.math,NumberUtils,244,1270,107,259,59,320,76,156,0,48
Lang_7,12,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,13,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,14,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,15,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,16,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,17,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,18,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,19,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,20,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,21,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,22,org.apache.commons.lang3.math,NumberUtils,241,1273,107,259,58,321,76,156,0,48
Lang_7,23,org.apache.commons.lang3.math,NumberUtils,237,1277,104,262,58,321,74,158,0,48
Lang_7,24,org.apache.commons.lang3.math,NumberUtils,237,1277,104,262,58,321,74,158,0,48
Lang_7,25,org.apache.commons.lang3.math,NumberUtils,237,1277,104,262,58,321,74,158,0,48
Lang_7,26,org.apache.commons.lang3.math,NumberUtils,213,1301,99,267,56,323,73,159,0,48
Lang_7,27,org.apache.commons.lang3.math,NumberUtils,213,1301,99,267,56,323,73,159,0,48
Lang_7,28,org.apache.commons.lang3.math,NumberUtils,213,1301,99,267,56,323,73,159,0,48
Lang_7,29,org.apache.commons.lang3.math,NumberUtils,213,1301,99,267,56,323,73,159,0,48
Lang_7,30,org.apache.commons.lang3.math,NumberUtils,213,1301,99,267,56,323,73,159,0,48
Lang_10,1,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,2,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,3,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,4,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,5,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,6,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,7,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,8,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,9,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,10,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,11,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,12,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
Lang_10,13,org.apache.commons.lang3.time,FastDateParser,247,570,35,60,49,130,38,46,11,14
