Patch,Project,Bug,Test,Seed,Test Number,Failing Tests,Time
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,7,13,1,0.076
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,8,11,0,0.059
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,9,11,1,0.075
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,10,13,1,0.065
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,11,13,1,0.069
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,12,12,0,0.051
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,13,12,0,0.057
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,14,12,0,0.056
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,15,11,0,0.058
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,16,13,1,0.107
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,17,13,1,0.063
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,18,12,1,0.067
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,19,12,1,0.064
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,20,14,1,0.06
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,21,13,1,0.059
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,22,12,0,0.061
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,23,12,0,0.066
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,24,12,1,0.077
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,25,14,1,0.057
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,26,12,1,0.065
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,27,10,1,4.058
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,28,13,1,0.061
patch-Math-61-fix.patch,Math,61,DRR_Evosuite,29,13,0,0.068
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,0,,0,0.014
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,1,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,2,,0,0.013
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,3,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,4,,0,0.011
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,5,,0,0.014
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,6,8,1,0.571
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,7,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,8,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,9,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,10,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,11,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,12,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,13,,0,0.013
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,14,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,15,,0,0.013
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,16,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,17,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,18,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,19,,0,0.013
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,20,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,21,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,22,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,23,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,24,,0,0.019
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,25,,0,0.017
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,26,,0,0.012
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,27,,0,0.016
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,28,,0,0.013
patch-Math-68-fix.patch,Math,68,DRR_Evosuite,29,,0,0.012
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,0,4,0,0.036
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,1,3,0,0.032
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,2,4,0,0.025
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,4,4,0,0.021
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,5,4,0,0.022
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,6,3,0,0.022
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,7,5,0,0.026
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,8,5,0,0.022
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,9,6,0,0.023
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,10,4,0,0.039
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,11,5,0,0.02
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,12,5,0,0.023
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,13,4,0,0.022
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,14,4,0,0.021
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,15,5,0,0.024
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,16,4,0,0.052
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,17,3,0,0.022
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,18,4,0,0.031
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,19,4,0,0.02
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,20,5,0,0.037
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,21,6,0,0.021
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,22,4,0,0.021
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,23,5,0,0.021
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,24,5,0,0.023
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,25,4,0,0.023
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,26,4,0,0.018
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,27,5,0,0.024
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,28,6,0,0.023
patch-Math-70-fix.patch,Math,70,DRR_Evosuite,29,4,0,0.021
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,0,7,4,19.95
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,1,7,4,21.239
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,2,9,3,16.653
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,3,6,3,13.439
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,4,10,4,20.763
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,5,7,4,23.284
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,6,7,4,22.556
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,7,10,2,12.06
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,8,6,3,15.936
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,9,6,3,15.703
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,10,10,2,8.171
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,11,7,4,20.294
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,12,7,4,31.735
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,13,6,3,16.435
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,14,7,4,21.749
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,15,6,3,16.98
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,16,9,2,12.094
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,17,7,4,18.88
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,18,6,3,15.393
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,19,6,3,14.985
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,20,10,2,12.398
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,22,6,3,16.427
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,23,6,3,17.589
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,25,6,3,12.448
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,26,7,4,26.542
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,27,7,3,17.014
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,28,10,4,20.296
patch-Math-74-fix.patch,Math,74,DRR_Evosuite,29,5,2,12.592
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,0,29,0,0.512
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,1,27,0,0.534
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,2,27,0,0.606
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,3,30,0,0.642
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,4,30,0,0.487
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,5,28,0,0.494
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,6,27,0,0.672
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,7,30,0,0.66
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,8,29,0,0.487
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,9,27,0,0.492
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,10,27,0,0.51
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,11,26,0,0.505
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,12,25,0,0.698
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,13,25,0,0.598
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,14,29,0,0.719
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,15,27,0,0.551
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,16,26,0,0.636
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,17,26,0,0.489
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,18,26,0,0.454
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,19,26,0,0.458
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,20,26,0,0.471
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,21,25,0,0.442
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,22,27,0,0.479
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,23,31,0,0.508
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,24,28,0,0.452
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,25,26,0,0.489
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,27,27,0,0.451
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,28,26,0,0.5
patch-Math-75-fix.patch,Math,75,DRR_Evosuite,29,28,0,0.447
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,0,156,0,0.078
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,2,158,0,0.085
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,3,151,1,4.101
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,4,154,0,0.106
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,5,156,0,0.141
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,6,156,0,0.117
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,7,152,0,0.092
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,8,154,1,0.097
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,9,154,0,0.085
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,10,155,0,0.084
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,11,152,0,0.113
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,12,144,0,0.081
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,13,157,0,0.098
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,14,155,0,0.081
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,15,148,0,0.088
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,17,160,0,0.11
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,18,153,0,0.077
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,19,157,1,0.087
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,20,154,0,0.093
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,21,154,0,0.08
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,22,146,0,0.091
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,23,155,0,0.083
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,24,159,0,0.093
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,25,151,0,0.079
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,26,153,0,0.082
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,27,157,0,0.081
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,28,160,0,0.102
patch-Math-79-fix.patch,Math,79,DRR_Evosuite,29,147,0,0.08
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,0,10,0,0.044
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,1,9,0,0.033
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,2,9,0,0.032
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,3,10,0,0.059
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,4,10,0,0.048
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,5,9,0,0.045
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,7,9,0,0.039
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,8,10,0,0.041
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,9,10,0,0.036
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,10,9,0,0.039
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,11,9,0,0.409
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,12,10,0,0.033
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,13,9,0,0.037
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,14,10,0,0.035
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,15,10,0,0.036
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,16,9,0,0.049
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,17,9,0,0.074
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,18,10,0,0.029
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,19,10,0,0.06
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,20,10,0,0.035
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,21,10,0,0.042
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,22,9,0,0.04
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,23,10,0,0.055
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,24,10,0,0.051
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,25,10,0,0.049
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,26,10,0,0.048
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,27,10,0,0.035
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,28,10,0,0.036
patch-Math-8-fix.patch,Math,8,DRR_Evosuite,29,10,0,0.105
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,0,39,0,0.088
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,1,38,0,0.088
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,2,36,0,0.138
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,3,40,0,0.087
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,4,42,0,0.085
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,5,42,0,0.107
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,6,40,0,0.098
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,7,34,0,0.139
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,8,42,0,0.079
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,9,39,0,0.099
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,10,35,0,0.081
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,11,38,1,0.087
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,12,39,0,0.079
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,13,39,0,0.11
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,14,39,0,0.084
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,15,45,0,0.093
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,16,35,0,0.081
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,17,18,0,0.066
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,18,40,0,0.083
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,19,43,0,0.093
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,20,38,0,0.091
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,21,35,1,0.078
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,22,43,0,0.095
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,23,36,0,0.094
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,24,37,0,0.079
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,25,35,0,0.106
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,26,43,0,0.086
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,27,41,0,0.077
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,28,36,0,0.077
patch-Math-81-fix.patch,Math,81,DRR_Evosuite,29,39,0,0.108
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,0,20,0,0.058
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,1,23,0,0.081
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,2,24,0,0.061
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,3,22,0,0.065
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,4,21,0,0.078
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,5,24,0,0.076
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,6,22,0,0.088
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,7,23,0,0.085
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,8,24,0,0.065
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,9,21,0,0.092
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,10,22,0,0.102
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,11,23,0,0.152
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,12,22,0,0.086
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,13,21,0,0.052
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,14,22,0,0.085
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,15,22,0,0.068
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,16,23,0,0.073
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,17,23,0,0.05
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,18,23,0,0.066
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,19,22,0,0.084
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,20,22,0,0.059
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,21,23,0,0.057
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,22,21,0,0.052
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,23,23,0,0.061
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,24,22,0,0.06
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,25,23,0,0.064
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,26,21,0,0.057
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,27,23,0,0.061
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,28,22,0,0.064
patch-Math-88-fix.patch,Math,88,DRR_Evosuite,29,23,0,0.065
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,0,12,0,0.037
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,1,15,0,0.041
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,2,13,0,0.04
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,3,14,0,0.039
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,4,14,0,0.042
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,5,16,0,0.039
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,6,14,0,0.043
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,7,14,0,0.039
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,8,16,0,0.044
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,9,13,0,0.039
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,10,13,0,0.038
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,11,15,0,0.04
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,12,15,0,0.035
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,13,15,0,0.039
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,14,13,0,0.037
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,15,13,0,0.04
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,16,14,0,0.039
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,17,14,0,0.039
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,18,13,0,0.037
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,19,15,0,0.042
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,20,14,0,0.038
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,21,16,0,0.041
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,22,13,0,0.038
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,23,14,0,0.036
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,24,15,0,0.039
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,25,14,0,0.038
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,26,15,0,0.037
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,27,15,0,0.039
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,28,14,0,0.041
patch-Math-97-fix.patch,Math,97,DRR_Evosuite,29,15,0,0.039
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,0,85,0,0.182
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,1,87,0,0.116
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,2,88,0,0.102
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,3,91,0,0.142
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,4,88,0,0.064
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,5,90,0,0.065
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,6,84,0,0.096
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,7,91,0,0.306
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,8,87,0,0.156
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,9,124,0,1.393
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,10,83,0,0.198
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,11,87,0,0.064
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,12,88,0,0.425
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,13,85,0,0.083
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,14,90,0,0.108
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,15,86,0,0.062
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,16,89,0,0.074
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,17,87,0,0.054
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,18,87,0,0.06
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,19,88,0,0.158
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,20,86,0,0.093
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,21,115,0,0.721
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,22,87,0,0.065
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,23,83,0,0.199
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,24,83,0,0.08
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,25,87,0,0.093
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,26,86,0,0.55
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,27,88,0,0.235
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,28,88,0,0.063
patch-Math-98-fix.patch,Math,98,DRR_Evosuite,29,88,0,0.068
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,0,38,5,0.134
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,1,35,2,0.138
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,2,37,4,0.321
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,3,41,1,0.152
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,4,42,1,0.139
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,5,44,2,0.151
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,6,44,2,0.157
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,7,47,8,0.171
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,8,43,3,0.141
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,9,39,3,0.117
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,10,39,4,0.143
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,11,42,3,0.148
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,12,32,3,0.147
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,13,45,5,0.15
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,14,37,0,0.132
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,15,39,2,0.133
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,16,38,3,0.157
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,17,41,1,0.136
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,18,42,3,0.125
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,19,40,4,0.131
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,20,45,1,0.141
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,21,37,1,0.146
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,22,43,5,0.157
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,23,39,3,0.164
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,24,41,3,0.136
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,25,39,4,0.134
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,26,34,3,0.139
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,27,37,4,0.146
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,28,43,1,0.14
patch-Time-11-fix.patch,Time,11,DRR_Evosuite,29,40,4,0.14
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,0,26,1,0.128
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,1,27,0,0.602
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,2,23,0,0.119
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,3,22,0,0.577
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,4,24,2,0.124
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,5,21,2,0.134
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,6,25,2,0.111
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,7,25,2,0.116
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,8,23,2,0.121
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,9,24,0,0.108
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,10,20,1,0.109
patch-Time-14-fix.patch,Time,14,DRR_Evosuite,11,23,1,0.117
